lane,code,advance
unit,ADVANCE_OLIGARCHY_EASTERLING,ADVANCE_OLIGARCHY_EASTERLING
prereq,ADVANCE_OLIGARCHY_GONDOR,ADVANCE_OLIGARCHY_GONDOR
unit,ADVANCE_OLIGARCHY_GONDOR,ADVANCE_OLIGARCHY_GONDOR
prereq,ADVANCE_OLIGARCHY_HARADRIM,ADVANCE_OLIGARCHY_HARADRIM
unit,ADVANCE_OLIGARCHY_HARADRIM,ADVANCE_OLIGARCHY_HARADRIM
prereq,ADVANCE_OLIGARCHY_HOBBITS,ADVANCE_OLIGARCHY_HOBBITS
unit,ADVANCE_OLIGARCHY_HOBBITS,ADVANCE_OLIGARCHY_HOBBITS
prereq,ADVANCE_OLIGARCHY_ROHAN,ADVANCE_OLIGARCHY_ROHAN
unit,ADVANCE_OLIGARCHY_ROHAN,ADVANCE_OLIGARCHY_ROHAN
prereq,ADVANCE_ONE_RING,ADVANCE_ONE_RING
unit,ADVANCE_ONE_RING,ADVANCE_ONE_RING
prereq,ADVANCE_ONE_RING2,ADVANCE_ONE_RING2
unit,ADVANCE_ONE_RING2,ADVANCE_ONE_RING2
prereq,ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
unit,ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
prereq,ADVANCE_PHILOSOPHY_ANGMAR,ADVANCE_PHILOSOPHY_ANGMAR
unit,ADVANCE_PHILOSOPHY_ANGMAR,ADVANCE_PHILOSOPHY_ANGMAR
prereq,ADVANCE_PHILOSOPHY_ARNOR,ADVANCE_PHILOSOPHY_ARNOR
unit,ADVANCE_PHILOSOPHY_ARNOR,ADVANCE_PHILOSOPHY_ARNOR
prereq,ADVANCE_PHILOSOPHY_GOOD,ADVANCE_PHILOSOPHY_GOOD
unit,ADVANCE_PHILOSOPHY_GOOD,ADVANCE_PHILOSOPHY_GOOD
prereq,ADVANCE_PLUMBING,ADVANCE_PLUMBING
unit,ADVANCE_PLUMBING,ADVANCE_PLUMBING
prereq,ADVANCE_PLUMBING_GOOD,ADVANCE_PLUMBING_GOOD
unit,ADVANCE_PLUMBING_GOOD,ADVANCE_PLUMBING_GOOD
prereq,ADVANCE_PLUMBING_EVIL,ADVANCE_PLUMBING_EVIL
unit,ADVANCE_PLUMBING_EVIL,ADVANCE_PLUMBING_EVIL
prereq,ADVANCE_POTTERY,ADVANCE_POTTERY
unit,ADVANCE_POTTERY,ADVANCE_POTTERY
prereq,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
unit,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
prereq,ADVANCE_PROJECTILE_WEAPONS_ELVES,ADVANCE_PROJECTILE_WEAPONS_ELVES
unit,ADVANCE_PROJECTILE_WEAPONS_ELVES,ADVANCE_PROJECTILE_WEAPONS_ELVES
prereq,ADVANCE_PROJECTILE_WEAPONS_ORCS,ADVANCE_PROJECTILE_WEAPONS_ORCS
unit,ADVANCE_PROJECTILE_WEAPONS_ORCS,ADVANCE_PROJECTILE_WEAPONS_ORCS
prereq,ADVANCE_PROPULSION,ADVANCE_PROPULSION
unit,ADVANCE_PROPULSION,ADVANCE_PROPULSION
prereq,ADVANCE_RELIGION,ADVANCE_RELIGION
unit,ADVANCE_RELIGION,ADVANCE_RELIGION
prereq,ADVANCE_RELIGION_MORDOR,ADVANCE_RELIGION_MORDOR
unit,ADVANCE_RELIGION_MORDOR,ADVANCE_RELIGION_MORDOR
prereq,ADVANCE_RELIGION_SINDAR,ADVANCE_RELIGION_SINDAR
unit,ADVANCE_RELIGION_SINDAR,ADVANCE_RELIGION_SINDAR
prereq,ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
unit,ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
prereq,ADVANCE_REPUBLIC_DWARVES,ADVANCE_REPUBLIC_DWARVES
unit,ADVANCE_REPUBLIC_DWARVES,ADVANCE_REPUBLIC_DWARVES
prereq,ADVANCE_REPUBLIC_GONDOR,ADVANCE_REPUBLIC_GONDOR
unit,ADVANCE_REPUBLIC_GONDOR,ADVANCE_REPUBLIC_GONDOR
prereq,ADVANCE_REPUBLIC_HOBBITS,ADVANCE_REPUBLIC_HOBBITS
unit,ADVANCE_REPUBLIC_HOBBITS,ADVANCE_REPUBLIC_HOBBITS
prereq,ADVANCE_REPUBLIC_MORDOR,ADVANCE_REPUBLIC_MORDOR
unit,ADVANCE_REPUBLIC_MORDOR,ADVANCE_REPUBLIC_MORDOR
prereq,ADVANCE_REPUBLIC_ROHAN,ADVANCE_REPUBLIC_ROHAN
unit,ADVANCE_REPUBLIC_ROHAN,ADVANCE_REPUBLIC_ROHAN
prereq,ADVANCE_SAILS,ADVANCE_SAILS
unit,ADVANCE_SAILS,ADVANCE_SAILS
prereq,ADVANCE_SAILS_HARADRIM,ADVANCE_SAILS_HARADRIM
unit,ADVANCE_SAILS_HARADRIM,ADVANCE_SAILS_HARADRIM
prereq,ADVANCE_SHIP_BUILDING,ADVANCE_SHIP_BUILDING
unit,ADVANCE_SHIP_BUILDING,ADVANCE_SHIP_BUILDING
prereq,ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
unit,ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
prereq,ADVANCE_SIEGE_WEAPONS_ELVES,ADVANCE_SIEGE_WEAPONS_ELVES
unit,ADVANCE_SIEGE_WEAPONS_ELVES,ADVANCE_SIEGE_WEAPONS_ELVES
prereq,ADVANCE_SIEGE_WEAPONS_MORDOR,ADVANCE_SIEGE_WEAPONS_MORDOR
unit,ADVANCE_SIEGE_WEAPONS_MORDOR,ADVANCE_SIEGE_WEAPONS_MORDOR
prereq,ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
unit,ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
prereq,ADVANCE_SLAVE_LABOR_EVIL,ADVANCE_SLAVE_LABOR_EVIL
unit,ADVANCE_SLAVE_LABOR_EVIL,ADVANCE_SLAVE_LABOR_EVIL
prereq,ADVANCE_SLAVE_LABOR_HARADRIM,ADVANCE_SLAVE_LABOR_HARADRIM
unit,ADVANCE_SLAVE_LABOR_HARADRIM,ADVANCE_SLAVE_LABOR_HARADRIM
prereq,ADVANCE_STIRRUP,ADVANCE_STIRRUP
unit,ADVANCE_STIRRUP,ADVANCE_STIRRUP
prereq,ADVANCE_STIRRUP_GONDOR,ADVANCE_STIRRUP_GONDOR
unit,ADVANCE_STIRRUP_GONDOR,ADVANCE_STIRRUP_GONDOR
prereq,ADVANCE_STIRRUP_HARADRIM,ADVANCE_STIRRUP_HARADRIM
unit,ADVANCE_STIRRUP_HARADRIM,ADVANCE_STIRRUP_HARADRIM
prereq,ADVANCE_STIRRUP_MEN,ADVANCE_STIRRUP_MEN
unit,ADVANCE_STIRRUP_MEN,ADVANCE_STIRRUP_MEN
prereq,ADVANCE_STIRRUP_MORDOR,ADVANCE_STIRRUP_MORDOR
unit,ADVANCE_STIRRUP_MORDOR,ADVANCE_STIRRUP_MORDOR
prereq,ADVANCE_STIRRUP_ORCS,ADVANCE_STIRRUP_ORCS
unit,ADVANCE_STIRRUP_ORCS,ADVANCE_STIRRUP_ORCS
prereq,ADVANCE_STIRRUP_ROHAN,ADVANCE_STIRRUP_ROHAN
unit,ADVANCE_STIRRUP_ROHAN,ADVANCE_STIRRUP_ROHAN
prereq,ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
unit,ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
prereq,ADVANCE_STONE_WORKING_DWARVES,ADVANCE_STONE_WORKING_DWARVES
unit,ADVANCE_STONE_WORKING_DWARVES,ADVANCE_STONE_WORKING_DWARVES
prereq,ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
unit,ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
prereq,ADVANCE_TOOLMAKING_ORCS,ADVANCE_TOOLMAKING_ORCS
unit,ADVANCE_TOOLMAKING_ORCS,ADVANCE_TOOLMAKING_ORCS
prereq,ADVANCE_TRADE,ADVANCE_TRADE
unit,ADVANCE_TRADE,ADVANCE_TRADE
prereq,ADVANCE_TRADE_HOBBITS,ADVANCE_TRADE_HOBBITS
unit,ADVANCE_TRADE_HOBBITS,ADVANCE_TRADE_HOBBITS
prereq,ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
unit,ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
prereq,ADVANCE_TRIBUNAL_EMPIRE_ARNOR,ADVANCE_TRIBUNAL_EMPIRE_ARNOR
unit,ADVANCE_TRIBUNAL_EMPIRE_ARNOR,ADVANCE_TRIBUNAL_EMPIRE_ARNOR
prereq,ADVANCE_TRIBUNAL_EMPIRE_EASTERLING,ADVANCE_TRIBUNAL_EMPIRE_EASTERLING
unit,ADVANCE_TRIBUNAL_EMPIRE_EASTERLING,ADVANCE_TRIBUNAL_EMPIRE_EASTERLING
prereq,ADVANCE_TRIBUNAL_EMPIRE_GONDOR,ADVANCE_TRIBUNAL_EMPIRE_GONDOR
unit,ADVANCE_TRIBUNAL_EMPIRE_GONDOR,ADVANCE_TRIBUNAL_EMPIRE_GONDOR
prereq,ADVANCE_TRIBUNAL_EMPIRE_HOBBITS,ADVANCE_TRIBUNAL_EMPIRE_HOBBITS
unit,ADVANCE_TRIBUNAL_EMPIRE_HOBBITS,ADVANCE_TRIBUNAL_EMPIRE_HOBBITS
prereq,ADVANCE_TRIBUNAL_EMPIRE_ISENGARD,ADVANCE_TRIBUNAL_EMPIRE_ISENGARD
unit,ADVANCE_TRIBUNAL_EMPIRE_ISENGARD,ADVANCE_TRIBUNAL_EMPIRE_ISENGARD
prereq,ADVANCE_TRIBUNAL_EMPIRE_ORCS,ADVANCE_TRIBUNAL_EMPIRE_ORCS
unit,ADVANCE_TRIBUNAL_EMPIRE_ORCS,ADVANCE_TRIBUNAL_EMPIRE_ORCS
prereq,ADVANCE_TRIBUNAL_EMPIRE_ROHAN,ADVANCE_TRIBUNAL_EMPIRE_ROHAN
unit,ADVANCE_TRIBUNAL_EMPIRE_ROHAN,ADVANCE_TRIBUNAL_EMPIRE_ROHAN
prereq,ADVANCE_TRIBUNAL_EMPIRE_SINDAR,ADVANCE_TRIBUNAL_EMPIRE_SINDAR
unit,ADVANCE_TRIBUNAL_EMPIRE_SINDAR,ADVANCE_TRIBUNAL_EMPIRE_SINDAR
prereq,ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
unit,ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
prereq,ADVANCE_WATER_LIFTS_EASTERLING,ADVANCE_WATER_LIFTS_EASTERLING
unit,ADVANCE_WATER_LIFTS_EASTERLING,ADVANCE_WATER_LIFTS_EASTERLING
prereq,ADVANCE_WATER_LIFTS_GONDOR,ADVANCE_WATER_LIFTS_GONDOR
unit,ADVANCE_WATER_LIFTS_GONDOR,ADVANCE_WATER_LIFTS_GONDOR
prereq,ADVANCE_WATER_LIFTS_GOOD,ADVANCE_WATER_LIFTS_GOOD
unit,ADVANCE_WATER_LIFTS_GOOD,ADVANCE_WATER_LIFTS_GOOD
prereq,ADVANCE_WATER_LIFTS_HOBBITS,ADVANCE_WATER_LIFTS_HOBBITS
unit,ADVANCE_WATER_LIFTS_HOBBITS,ADVANCE_WATER_LIFTS_HOBBITS
prereq,ADVANCE_WHEEL,ADVANCE_WHEEL
unit,ADVANCE_WHEEL,ADVANCE_WHEEL
prereq,ADVANCE_WRITING,ADVANCE_WRITING
unit,ADVANCE_WRITING,ADVANCE_WRITING
prereq,ADVANCE_WRITING_ARNOR,ADVANCE_WRITING_ARNOR
unit,ADVANCE_WRITING_ARNOR,ADVANCE_WRITING_ARNOR
prereq,ADVANCE_WRITING_GONDOR,ADVANCE_WRITING_GONDOR
unit,ADVANCE_WRITING_GONDOR,ADVANCE_WRITING_GONDOR
prereq,ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
unit,ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
prereq,ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
unit,ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
prereq,ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
unit,ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
prereq,ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
unit,ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
prereq,ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
unit,ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
prereq,ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
unit,ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
prereq,ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
unit,ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
prereq,ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
unit,ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
prereq,ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
unit,ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
prereq,ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
unit,ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
prereq,ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
unit,ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
prereq,ADVANCE_BANKING,ADVANCE_BANKING
unit,ADVANCE_BANKING,ADVANCE_BANKING
prereq,ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
unit,ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
prereq,ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
unit,ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
prereq,ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
unit,ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
prereq,ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
unit,ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
prereq,ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
unit,ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
prereq,ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
unit,ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
prereq,ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
unit,ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
prereq,ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
unit,ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
prereq,ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
unit,ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
prereq,ADVANCE_COMPASS,ADVANCE_COMPASS
unit,ADVANCE_COMPASS,ADVANCE_COMPASS
prereq,ADVANCE_COMPUTER,ADVANCE_COMPUTER
unit,ADVANCE_COMPUTER,ADVANCE_COMPUTER
prereq,ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
unit,ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
prereq,ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
unit,ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
prereq,ADVANCE_CORPORATION,ADVANCE_CORPORATION
unit,ADVANCE_CORPORATION,ADVANCE_CORPORATION
prereq,ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
unit,ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
prereq,ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
unit,ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
prereq,ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
unit,ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
prereq,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
unit,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
prereq,ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
unit,ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
prereq,ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
unit,ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
prereq,ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
unit,ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
prereq,ADVANCE_EUGENICS,ADVANCE_EUGENICS
unit,ADVANCE_EUGENICS,ADVANCE_EUGENICS
prereq,ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
unit,ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
prereq,ADVANCE_FASCISM,ADVANCE_FASCISM
unit,ADVANCE_FASCISM,ADVANCE_FASCISM
prereq,ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
unit,ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
prereq,ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
unit,ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
prereq,ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
unit,ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
prereq,ADVANCE_FUSION,ADVANCE_FUSION
unit,ADVANCE_FUSION,ADVANCE_FUSION
prereq,ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
unit,ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
prereq,ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
unit,ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
prereq,ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
unit,ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
prereq,ADVANCE_GENETICS,ADVANCE_GENETICS
unit,ADVANCE_GENETICS,ADVANCE_GENETICS
prereq,ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
unit,ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
prereq,ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
unit,ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
prereq,ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
unit,ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
prereq,ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
unit,ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
prereq,ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
unit,ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
prereq,ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
unit,ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
prereq,ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
unit,ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
prereq,ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_HT_SUPERCONDUCTOR
unit,ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_HT_SUPERCONDUCTOR
prereq,ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
unit,ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
prereq,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
unit,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
prereq,ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
unit,ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
prereq,ADVANCE_ISLAM,ADVANCE_ISLAM
unit,ADVANCE_ISLAM,ADVANCE_ISLAM
prereq,ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
unit,ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
prereq,ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
unit,ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
prereq,ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_LIQUID_BREATHING_APPARATUS
unit,ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_LIQUID_BREATHING_APPARATUS
prereq,ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
unit,ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
prereq,ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
unit,ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
prereq,ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
unit,ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
prereq,ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
unit,ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
prereq,ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
unit,ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
prereq,ADVANCE_MEDICINE,ADVANCE_MEDICINE
unit,ADVANCE_MEDICINE,ADVANCE_MEDICINE
prereq,ADVANCE_MILLS,ADVANCE_MILLS
unit,ADVANCE_MILLS,ADVANCE_MILLS
prereq,ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
unit,ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
prereq,ADVANCE_MONARCHY,ADVANCE_MONARCHY
unit,ADVANCE_MONARCHY,ADVANCE_MONARCHY
prereq,ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
unit,ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
prereq,ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
unit,ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
prereq,ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
unit,ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
prereq,ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
unit,ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
prereq,ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
unit,ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
prereq,ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
unit,ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
prereq,ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
unit,ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
prereq,ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
unit,ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
prereq,ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
unit,ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
prereq,ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
unit,ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
prereq,ADVANCE_OPTICS,ADVANCE_OPTICS
unit,ADVANCE_OPTICS,ADVANCE_OPTICS
prereq,ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
unit,ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
prereq,ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
unit,ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
prereq,ADVANCE_PHYSICS,ADVANCE_PHYSICS
unit,ADVANCE_PHYSICS,ADVANCE_PHYSICS
prereq,ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
unit,ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
prereq,ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
unit,ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
prereq,ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_MECHANICS
unit,ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_MECHANICS
prereq,ADVANCE_RAILROAD,ADVANCE_RAILROAD
unit,ADVANCE_RAILROAD,ADVANCE_RAILROAD
prereq,ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
unit,ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
prereq,ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
unit,ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
prereq,ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
unit,ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
prereq,ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
unit,ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
prereq,ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_ADS
unit,ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_ADS
prereq,ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
unit,ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
prereq,ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
unit,ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
prereq,ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
unit,ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
prereq,ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
unit,ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
prereq,ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
unit,ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
prereq,ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINERY
unit,ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINERY
prereq,ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
unit,ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
prereq,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
unit,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
