cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
65,Modern Medicine,ADVANCE_MEDICINE,ADVANCE_CORPORATION,ADVANCE_PHARMACEUTICALS,5,0,ICON_ADVANCE_MEDICINE,ADVANCE_MEDICINE_GAMEPLAY,ADVANCE_MEDICINE_HISTORICAL,ADVANCE_MEDICINE_PREREQ,ADVANCE_MEDICINE_STATISTICS,ADVANCE_MEDICINE_STATISTICS
66,Modern Metallurgy,ADVANCE_MODERN_METALLURGY,ADVANCE_PERSPECTIVE,ADVANCE_AGE_OF_REASON,3,0,ICON_ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY_GAMEPLAY,ADVANCE_MODERN_METALLURGY_HISTORICAL,ADVANCE_MODERN_METALLURGY_PREREQ,ADVANCE_MODERN_METALLURGY_STATISTICS,ADVANCE_MODERN_METALLURGY_STATISTICS
67,Monarchy,ADVANCE_MONARCHY,ADVANCE_CONSTMONARCHY,ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_MONARCHY,ADVANCE_MONARCHY_GAMEPLAY,ADVANCE_MONARCHY_HISTORICAL,ADVANCE_MONARCHY_PREREQ,ADVANCE_MONARCHY_STATISTICS,ADVANCE_MONARCHY_STATISTICS
68,Nano-Assembly,ADVANCE_NANO_ASSEMBLY,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_ROBOTICS,7,0,ICON_ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY_GAMEPLAY,ADVANCE_NANO_ASSEMBLY_HISTORICAL,ADVANCE_NANO_ASSEMBLY_PREREQ,ADVANCE_NANO_ASSEMBLY_STATISTICS,ADVANCE_NANO_ASSEMBLY_STATISTICS
69,Nano-Machines,ADVANCE_NANO_MACHINES,ADVANCE_NANO_ASSEMBLY,ADVANCE_TECHNOCRACY,8,0,ICON_ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES_GAMEPLAY,ADVANCE_NANO_MACHINES_HISTORICAL,ADVANCE_NANO_MACHINES_PREREQ,ADVANCE_NANO_MACHINES_STATISTICS,ADVANCE_NANO_MACHINES_STATISTICS
70,Nano-Warfare,ADVANCE_NANO_WARFARE,ADVANCE_NANO_MACHINES,ADVANCE_PLASMA_WEAPONRY,8,0,ICON_ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE_GAMEPLAY,ADVANCE_NANO_WARFARE_HISTORICAL,ADVANCE_NANO_WARFARE_PREREQ,ADVANCE_NANO_WARFARE_STATISTICS,ADVANCE_NANO_WARFARE_STATISTICS
71,Nationalism,ADVANCE_NATIONALISM,ADVANCE_PRINTING_PRESS,ADVANCE_RENAISSANCE,3,0,ICON_ADVANCE_NATIONALISM,ADVANCE_NATIONALISM_GAMEPLAY,ADVANCE_NATIONALISM_HISTORICAL,ADVANCE_NATIONALISM_PREREQ,ADVANCE_NATIONALISM_STATISTICS,ADVANCE_NATIONALISM_STATISTICS
72,Naval Aviation,ADVANCE_NAVAL_AVIATION,ADVANCE_AERODYNAMICS,ADVANCE_NAVAL_TACTICS,5,0,ICON_ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION_GAMEPLAY,ADVANCE_NAVAL_AVIATION_HISTORICAL,ADVANCE_NAVAL_AVIATION_PREREQ,ADVANCE_NAVAL_AVIATION_STATISTICS,ADVANCE_NAVAL_AVIATION_STATISTICS
73,Naval Tactics,ADVANCE_NAVAL_TACTICS,ADVANCE_CHRONOMETER,ADVANCE_ECONOMICS,3,0,ICON_ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS_GAMEPLAY,ADVANCE_NAVAL_TACTICS_HISTORICAL,ADVANCE_NAVAL_TACTICS_PREREQ,ADVANCE_NAVAL_TACTICS_STATISTICS,ADVANCE_NAVAL_TACTICS_STATISTICS
74,Neural Interface,ADVANCE_NEURAL_INTERFACE,ADVANCE_GENETICS,ADVANCE_HT_SUPERCONDUCTOR,7,0,ICON_ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE_GAMEPLAY,ADVANCE_NEURAL_INTERFACE_HISTORICAL,ADVANCE_NEURAL_INTERFACE_PREREQ,ADVANCE_NEURAL_INTERFACE_STATISTICS,ADVANCE_NEURAL_INTERFACE_STATISTICS
75,Neural Reprogramming,ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_NEURAL_INTERFACE,7,0,ICON_ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING_GAMEPLAY,ADVANCE_NEURAL_REPROGRAMMING_HISTORICAL,ADVANCE_NEURAL_REPROGRAMMING_PREREQ,ADVANCE_NEURAL_REPROGRAMMING_STATISTICS,ADVANCE_NEURAL_REPROGRAMMING_STATISTICS
76,Nuclear Power,ADVANCE_NUCLEAR_POWER,ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_QUANTUM_MECHANICS,6,0,ICON_ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER_GAMEPLAY,ADVANCE_NUCLEAR_POWER_HISTORICAL,ADVANCE_NUCLEAR_POWER_PREREQ,ADVANCE_NUCLEAR_POWER_STATISTICS,ADVANCE_NUCLEAR_POWER_STATISTICS
77,Ocean Faring,ADVANCE_OCEAN_FARING,ADVANCE_DARK_AGES,ADVANCE_HULL_MAKING,1,0,ICON_ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING_GAMEPLAY,ADVANCE_OCEAN_FARING_HISTORICAL,ADVANCE_OCEAN_FARING_PREREQ,ADVANCE_OCEAN_FARING_STATISTICS,ADVANCE_OCEAN_FARING_STATISTICS
78,Oil Refining,ADVANCE_OIL_REFINING,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_RAILROAD,5,0,ICON_ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING_GAMEPLAY,ADVANCE_OIL_REFINING_HISTORICAL,ADVANCE_OIL_REFINING_PREREQ,ADVANCE_OIL_REFINING_STATISTICS,ADVANCE_OIL_REFINING_STATISTICS
79,Optics,ADVANCE_OPTICS,ADVANCE_RENAISSANCE,ADVANCE_ASTROLABE,3,0,ICON_ADVANCE_OPTICS,ADVANCE_OPTICS_GAMEPLAY,ADVANCE_OPTICS_HISTORICAL,ADVANCE_OPTICS_PREREQ,ADVANCE_OPTICS_STATISTICS,ADVANCE_OPTICS_STATISTICS
80,Pharmaceuticals,ADVANCE_PHARMACEUTICALS,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_CHEMISTRY,4,0,ICON_ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS_GAMEPLAY,ADVANCE_PHARMACEUTICALS_HISTORICAL,ADVANCE_PHARMACEUTICALS_PREREQ,ADVANCE_PHARMACEUTICALS_STATISTICS,ADVANCE_PHARMACEUTICALS_STATISTICS
81,Philosophy,ADVANCE_PHILOSOPHY,ADVANCE_DRAMA,ADVANCE_CITY_STATE,1,0,ICON_ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY_GAMEPLAY,ADVANCE_PHILOSOPHY_HISTORICAL,ADVANCE_PHILOSOPHY_PREREQ,ADVANCE_PHILOSOPHY_STATISTICS,ADVANCE_PHILOSOPHY_STATISTICS
82,Physics,ADVANCE_PHYSICS,ADVANCE_CHEMISTRY,ADVANCE_AGE_OF_REASON,3,0,ICON_ADVANCE_PHYSICS,ADVANCE_PHYSICS_GAMEPLAY,ADVANCE_PHYSICS_HISTORICAL,ADVANCE_PHYSICS_PREREQ,ADVANCE_PHYSICS_STATISTICS,ADVANCE_PHYSICS_STATISTICS
83,Plasma Weaponry,ADVANCE_PLASMA_WEAPONRY,ADVANCE_FUSION,ADVANCE_UNIFIED_PHYSICS,8,0,ICON_ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY_GAMEPLAY,ADVANCE_PLASMA_WEAPONRY_HISTORICAL,ADVANCE_PLASMA_WEAPONRY_PREREQ,ADVANCE_PLASMA_WEAPONRY_STATISTICS,ADVANCE_PLASMA_WEAPONRY_STATISTICS
84,Printing Press,ADVANCE_PRINTING_PRESS,ADVANCE_CLASSICAL_EDUCATION,nil,2,0,ICON_ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS_GAMEPLAY,ADVANCE_PRINTING_PRESS_HISTORICAL,ADVANCE_PRINTING_PRESS_PREREQ,ADVANCE_PRINTING_PRESS_STATISTICS,ADVANCE_PRINTING_PRESS_STATISTICS
85,Quantum Physics,ADVANCE_QUANTUM_MECHANICS,ADVANCE_COMPUTER,ADVANCE_PHYSICS,6,0,ICON_ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_MECHANICS_GAMEPLAY,ADVANCE_QUANTUM_MECHANICS_HISTORICAL,ADVANCE_QUANTUM_MECHANICS_PREREQ,ADVANCE_QUANTUM_MECHANICS_STATISTICS,ADVANCE_QUANTUM_MECHANICS_STATISTICS
86,Radar,ADVANCE_RADAR,ADVANCE_ELECTRICITY,ADVANCE_NAVAL_AVIATION,5,0,ICON_ADVANCE_RADAR,ADVANCE_RADAR_GAMEPLAY,ADVANCE_RADAR_HISTORICAL,ADVANCE_RADAR_PREREQ,ADVANCE_RADAR_STATISTICS,ADVANCE_RADAR_STATISTICS
87,Railroad,ADVANCE_RAILROAD,ADVANCE_FLINTLOCK,ADVANCE_MODERN_METALLURGY,4,0,ICON_ADVANCE_RAILROAD,ADVANCE_RAILROAD_GAMEPLAY,ADVANCE_RAILROAD_HISTORICAL,ADVANCE_RAILROAD_PREREQ,ADVANCE_RAILROAD_STATISTICS,ADVANCE_RAILROAD_STATISTICS
88,Religion,ADVANCE_RELIGION,nil,nil,0,0,ICON_ADVANCE_RELIGION,ADVANCE_RELIGION_GAMEPLAY,ADVANCE_RELIGION_HISTORICAL,ADVANCE_RELIGION_PREREQ,ADVANCE_RELIGION_STATISTICS,ADVANCE_RELIGION_STATISTICS
89,Robotics,ADVANCE_ROBOTICS,ADVANCE_ADVANCED_COMPOSITES,ADVANCE_NUCLEAR_POWER,6,0,ICON_ADVANCE_ROBOTICS,ADVANCE_ROBOTICS_GAMEPLAY,ADVANCE_ROBOTICS_HISTORICAL,ADVANCE_ROBOTICS_PREREQ,ADVANCE_ROBOTICS_STATISTICS,ADVANCE_ROBOTICS_STATISTICS
90,Shipbuilding,ADVANCE_SHIP_BUILDING,ADVANCE_TOOLMAKING,nil,0,0,ICON_ADVANCE_SHIP_BUILDING,ADVANCE_SHIP_BUILDING_GAMEPLAY,ADVANCE_SHIP_BUILDING_HISTORICAL,ADVANCE_SHIP_BUILDING_PREREQ,ADVANCE_SHIP_BUILDING_STATISTICS,ADVANCE_SHIP_BUILDING_STATISTICS
91,Slave Labor,ADVANCE_SLAVE_LABOR,ADVANCE_RELIGION,ADVANCE_STONE_WORKING,0,0,ICON_ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR_GAMEPLAY,ADVANCE_SLAVE_LABOR_HISTORICAL,ADVANCE_SLAVE_LABOR_PREREQ,ADVANCE_SLAVE_LABOR_STATISTICS,ADVANCE_SLAVE_LABOR_STATISTICS
92,Smart Materials,ADVANCE_SMART_MATERIALS,ADVANCE_CYBERNETICS,ADVANCE_NANO_WARFARE,8,0,ICON_ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS_GAMEPLAY,ADVANCE_SMART_MATERIALS_HISTORICAL,ADVANCE_SMART_MATERIALS_PREREQ,ADVANCE_SMART_MATERIALS_STATISTICS,ADVANCE_SMART_MATERIALS_STATISTICS
93,Space Flight,ADVANCE_SPACE_FLIGHT,ADVANCE_ADVANCED_COMPOSITES,ADVANCE_FUEL_CELLS,6,0,ICON_ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT_GAMEPLAY,ADVANCE_SPACE_FLIGHT_HISTORICAL,ADVANCE_SPACE_FLIGHT_PREREQ,ADVANCE_SPACE_FLIGHT_STATISTICS,ADVANCE_SPACE_FLIGHT_STATISTICS
94,Stone Working,ADVANCE_STONE_WORKING,nil,nil,0,0,ICON_ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING_GAMEPLAY,ADVANCE_STONE_WORKING_HISTORICAL,ADVANCE_STONE_WORKING_PREREQ,ADVANCE_STONE_WORKING_STATISTICS,ADVANCE_STONE_WORKING_STATISTICS
95,Subneural Ad,ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_ADS,nil,5,0,ICON_ADVANCE_DEFAULT,ADVANCE_SUBNEURAL_ADS_GAMEPLAY,ADVANCE_SUBNEURAL_ADS_HISTORICAL,ADVANCE_SUBNEURAL_ADS_PREREQ,ADVANCE_SUBNEURAL_ADS_STATISTICS,ADVANCE_SUBNEURAL_ADS_STATISTICS
96,Supersonic Flight,ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_CORPORATE_REPUBLIC,ADVANCE_JET_PROPULSION,5,0,ICON_ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT_GAMEPLAY,ADVANCE_SUPERSONIC_FLIGHT_HISTORICAL,ADVANCE_SUPERSONIC_FLIGHT_PREREQ,ADVANCE_SUPERSONIC_FLIGHT_STATISTICS,ADVANCE_SUPERSONIC_FLIGHT_STATISTICS
97,Tank Warfare,ADVANCE_TANK_WARFARE,ADVANCE_CORPORATION,ADVANCE_INTERNAL_COMBUSTION,5,0,ICON_ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE_GAMEPLAY,ADVANCE_TANK_WARFARE_HISTORICAL,ADVANCE_TANK_WARFARE_PREREQ,ADVANCE_TANK_WARFARE_STATISTICS,ADVANCE_TANK_WARFARE_STATISTICS
98,Technocracy,ADVANCE_TECHNOCRACY,ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_ROBOTICS,6,0,ICON_ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY_GAMEPLAY,ADVANCE_TECHNOCRACY_HISTORICAL,ADVANCE_TECHNOCRACY_PREREQ,ADVANCE_TECHNOCRACY_STATISTICS,ADVANCE_TECHNOCRACY_STATISTICS
99,Theology,ADVANCE_THEOLOGY,ADVANCE_DARK_AGES,ADVANCE_CIVIC_ENGINEERING,2,0,ICON_ADVANCE_THEOLOGY,ADVANCE_THEOLOGY_GAMEPLAY,ADVANCE_THEOLOGY_HISTORICAL,ADVANCE_THEOLOGY_PREREQ,ADVANCE_THEOLOGY_STATISTICS,ADVANCE_THEOLOGY_STATISTICS
100,Toolmaking,ADVANCE_TOOLMAKING,nil,nil,0,0,ICON_ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING_GAMEPLAY,ADVANCE_TOOLMAKING_HISTORICAL,ADVANCE_TOOLMAKING_PREREQ,ADVANCE_TOOLMAKING_STATISTICS,ADVANCE_TOOLMAKING_STATISTICS
101,Trade,ADVANCE_TRADE,ADVANCE_POTTERY,ADVANCE_WHEEL,0,0,ICON_ADVANCE_TRADE,ADVANCE_TRADE_GAMEPLAY,ADVANCE_TRADE_HISTORICAL,ADVANCE_TRADE_PREREQ,ADVANCE_TRADE_STATISTICS,ADVANCE_TRADE_STATISTICS
102,Ultrapressure Machines,ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_NANO_ASSEMBLY,7,0,ICON_ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINERY_GAMEPLAY,ADVANCE_ULTRAPRESSURE_MACHINERY_HISTORICAL,ADVANCE_ULTRAPRESSURE_MACHINERY_PREREQ,ADVANCE_ULTRAPRESSURE_MACHINERY_STATISTICS,ADVANCE_ULTRAPRESSURE_MACHINERY_STATISTICS
103,Unified Physics,ADVANCE_UNIFIED_PHYSICS,ADVANCE_CHAOS_THEORY,ADVANCE_DIGITAL_ENCRYPTION,7,0,ICON_ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS_GAMEPLAY,ADVANCE_UNIFIED_PHYSICS_HISTORICAL,ADVANCE_UNIFIED_PHYSICS_PREREQ,ADVANCE_UNIFIED_PHYSICS_STATISTICS,ADVANCE_UNIFIED_PHYSICS_STATISTICS
104,Vertical-Flight Aircraft,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_AERODYNAMICS,ADVANCE_CORPORATION,5,0,ICON_ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT_GAMEPLAY,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT_HISTORICAL,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT_PREREQ,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT_STATISTICS,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT_STATISTICS
105,Virtual Democracy,ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_NEURAL_INTERFACE,7,0,ICON_ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY_GAMEPLAY,ADVANCE_VIRTUAL_DEMOCRACY_HISTORICAL,ADVANCE_VIRTUAL_DEMOCRACY_PREREQ,ADVANCE_VIRTUAL_DEMOCRACY_STATISTICS,ADVANCE_VIRTUAL_DEMOCRACY_STATISTICS
106,Writing,ADVANCE_WRITING,nil,nil,0,0,ICON_ADVANCE_WRITING,ADVANCE_WRITING_GAMEPLAY,ADVANCE_WRITING_HISTORICAL,ADVANCE_WRITING_PREREQ,ADVANCE_WRITING_STATISTICS,ADVANCE_WRITING_STATISTICS
107,Animal Husbandry,ADVANCE_ANIMAL_HUSBANDRY,ADVANCE_IRON_WORKING,ADVANCE_HORSE_ARMOR,1,0,ICON_ADVANCE_ANIMAL_HUSBANDRY,ADVANCE_ANIMAL_HUSBANDRY_GAMEPLAY,ADVANCE_ANIMAL_HUSBANDRY_HISTORICAL,ADVANCE_ANIMAL_HUSBANDRY_PREREQ,ADVANCE_ANIMAL_HUSBANDRY_STATISTICS,ADVANCE_ANIMAL_HUSBANDRY_STATISTICS
108,Applied Math,ADVANCE_APPLIED_MATH,ADVANCE_ASTRONOMY,nil,0,0,ICON_ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH_GAMEPLAY,ADVANCE_APPLIED_MATH_HISTORICAL,ADVANCE_APPLIED_MATH_PREREQ,ADVANCE_APPLIED_MATH_STATISTICS,ADVANCE_APPLIED_MATH_STATISTICS
109,Aqueducts,ADVANCE_AQUEDUCTS,ADVANCE_GRANARIES,ADVANCE_MASONRY,1,0,ICON_ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS_GAMEPLAY,ADVANCE_AQUEDUCTS_HISTORICAL,ADVANCE_AQUEDUCTS_PREREQ,ADVANCE_AQUEDUCTS_STATISTICS,ADVANCE_AQUEDUCTS_STATISTICS
110,Archery,ADVANCE_ARCHERY,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_BRONZE_WORKING,1,0,ICON_ADVANCE_ARCHERY,ADVANCE_ARCHERY_GAMEPLAY,ADVANCE_ARCHERY_HISTORICAL,ADVANCE_ARCHERY_PREREQ,ADVANCE_ARCHERY_STATISTICS,ADVANCE_ARCHERY_STATISTICS
111,Architecture,ADVANCE_ARCHITECTURE,ADVANCE_APPLIED_MATH,ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE_GAMEPLAY,ADVANCE_ARCHITECTURE_HISTORICAL,ADVANCE_ARCHITECTURE_PREREQ,ADVANCE_ARCHITECTURE_STATISTICS,ADVANCE_ARCHITECTURE_STATISTICS
112,Aristocracy,ADVANCE_ARISTOCRACY,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_CHARIOTS,0,0,ICON_ADVANCE_ARISTOCRACY,ADVANCE_ARISTOCRACY_GAMEPLAY,ADVANCE_ARISTOCRACY_HISTORICAL,ADVANCE_ARISTOCRACY_PREREQ,ADVANCE_ARISTOCRACY_STATISTICS,ADVANCE_ARISTOCRACY_STATISTICS
113,Artillery Army,ADVANCE_ARTILLERY_ARMY,ADVANCE_COMMUNISM,nil,0,0,ICON_ADVANCE_ARTILLERY_ARMY,ADVANCE_ARTILLERY_ARMY_GAMEPLAY,ADVANCE_ARTILLERY_ARMY_HISTORICAL,ADVANCE_ARTILLERY_ARMY_PREREQ,ADVANCE_ARTILLERY_ARMY_STATISTICS,ADVANCE_ARTILLERY_ARMY_STATISTICS
114,Astrolabe,ADVANCE_ASTROLABE,ADVANCE_COMPASS,ADVANCE_GREEK_FIRE,2,0,ICON_ADVANCE_ASTROLABE,ADVANCE_ASTROLABE_GAMEPLAY,ADVANCE_ASTROLABE_HISTORICAL,ADVANCE_ASTROLABE_PREREQ,ADVANCE_ASTROLABE_STATISTICS,ADVANCE_ASTROLABE_STATISTICS
115,Astronomy,ADVANCE_ASTRONOMY,ADVANCE_RELIGION,nil,0,0,ICON_ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY_GAMEPLAY,ADVANCE_ASTRONOMY_HISTORICAL,ADVANCE_ASTRONOMY_PREREQ,ADVANCE_ASTRONOMY_STATISTICS,ADVANCE_ASTRONOMY_STATISTICS
116,Ballista Towers,ADVANCE_BALLISTA_TOWERS,ADVANCE_MASONRY,ADVANCE_BALLISTICS,1,0,ICON_ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS_GAMEPLAY,ADVANCE_BALLISTA_TOWERS_HISTORICAL,ADVANCE_BALLISTA_TOWERS_PREREQ,ADVANCE_BALLISTA_TOWERS_STATISTICS,ADVANCE_BALLISTA_TOWERS_STATISTICS
117,Barracks,ADVANCE_BARRACKS,ADVANCE_PHILOSOPHY,ADVANCE_METAL_WORKING,1,0,ICON_ADVANCE_BARRACKS,ADVANCE_BARRACKS_GAMEPLAY,ADVANCE_BARRACKS_HISTORICAL,ADVANCE_BARRACKS_PREREQ,ADVANCE_BARRACKS_STATISTICS,ADVANCE_BARRACKS_STATISTICS
118,Black Smith,ADVANCE_BLACK_SMITH,ADVANCE_DARK_AGES,nil,2,0,ICON_ADVANCE_BLACK_SMITH,ADVANCE_BLACK_SMITH_GAMEPLAY,ADVANCE_BLACK_SMITH_HISTORICAL,ADVANCE_BLACK_SMITH_PREREQ,ADVANCE_BLACK_SMITH_STATISTICS,ADVANCE_BLACK_SMITH_STATISTICS
119,Blitzkrieg,ADVANCE_BLITZKRIEG,ADVANCE_FASCISM,nil,0,0,ICON_ADVANCE_BLITZKRIEG,ADVANCE_BLITZKRIEG_GAMEPLAY,ADVANCE_BLITZKRIEG_HISTORICAL,ADVANCE_BLITZKRIEG_PREREQ,ADVANCE_BLITZKRIEG_STATISTICS,ADVANCE_BLITZKRIEG_STATISTICS
120,Bomber Command,ADVANCE_BOMBER_COMMAND,ADVANCE_DEMOCRACY,nil,0,0,ICON_ADVANCE_BOMBER_COMMAND,ADVANCE_BOMBER_COMMAND_GAMEPLAY,ADVANCE_BOMBER_COMMAND_HISTORICAL,ADVANCE_BOMBER_COMMAND_PREREQ,ADVANCE_BOMBER_COMMAND_STATISTICS,ADVANCE_BOMBER_COMMAND_STATISTICS
121,Brick Making,ADVANCE_BRICK_MAKING,ADVANCE_STONE_WORKING,ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING_GAMEPLAY,ADVANCE_BRICK_MAKING_HISTORICAL,ADVANCE_BRICK_MAKING_PREREQ,ADVANCE_BRICK_MAKING_STATISTICS,ADVANCE_BRICK_MAKING_STATISTICS
122,Caliphate,ADVANCE_CALIPHATE,ADVANCE_CALIPHATEA,ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_CALIPHATE,ADVANCE_CALIPHATE_GAMEPLAY,ADVANCE_CALIPHATE_HISTORICAL,ADVANCE_CALIPHATE_PREREQ,ADVANCE_CALIPHATE_STATISTICS,ADVANCE_CALIPHATE_STATISTICS
123,Ceremonial Burial,ADVANCE_CEREMONIAL_BURIAL,ADVANCE_RELIGION,nil,0,0,ICON_ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL_GAMEPLAY,ADVANCE_CEREMONIAL_BURIAL_HISTORICAL,ADVANCE_CEREMONIAL_BURIAL_PREREQ,ADVANCE_CEREMONIAL_BURIAL_STATISTICS,ADVANCE_CEREMONIAL_BURIAL_STATISTICS
124,Chain Mail,ADVANCE_CHAIN_MAIL,ADVANCE_BLACK_SMITH,nil,2,0,ICON_ADVANCE_CHAIN_MAIL,ADVANCE_CHAIN_MAIL_GAMEPLAY,ADVANCE_CHAIN_MAIL_HISTORICAL,ADVANCE_CHAIN_MAIL_PREREQ,ADVANCE_CHAIN_MAIL_STATISTICS,ADVANCE_CHAIN_MAIL_STATISTICS
125,Chariots,ADVANCE_CHARIOTS,ADVANCE_HORSE_RIDING,ADVANCE_WHEEL,0,0,ICON_ADVANCE_CHARIOTS,ADVANCE_CHARIOTS_GAMEPLAY,ADVANCE_CHARIOTS_HISTORICAL,ADVANCE_CHARIOTS_PREREQ,ADVANCE_CHARIOTS_STATISTICS,ADVANCE_CHARIOTS_STATISTICS
126,Chivalry,ADVANCE_CHIVALRY,ADVANCE_FEUDALISM,ADVANCE_CHAIN_MAIL,1,0,ICON_ADVANCE_CHIVALRY,ADVANCE_CHIVALRY_GAMEPLAY,ADVANCE_CHIVALRY_HISTORICAL,ADVANCE_CHIVALRY_PREREQ,ADVANCE_CHIVALRY_STATISTICS,ADVANCE_CHIVALRY_STATISTICS
127,Christianity,ADVANCE_CHRISTIANITY,ADVANCE_ETHICS,ADVANCE_MONOTHEISM,1,0,ICON_ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY_GAMEPLAY,ADVANCE_CHRISTIANITY_HISTORICAL,ADVANCE_CHRISTIANITY_PREREQ,ADVANCE_CHRISTIANITY_STATISTICS,ADVANCE_CHRISTIANITY_STATISTICS
128,Chronometer,ADVANCE_CHRONOMETER,ADVANCE_ASTROLABE,ADVANCE_CANNON_MAKING,3,0,ICON_ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER_GAMEPLAY,ADVANCE_CHRONOMETER_HISTORICAL,ADVANCE_CHRONOMETER_PREREQ,ADVANCE_CHRONOMETER_STATISTICS,ADVANCE_CHRONOMETER_STATISTICS
129,Citizenship,ADVANCE_CITIZENSHIP,ADVANCE_JURISPRUDENCE,ADVANCE_METAL_WORKING,0,0,ICON_ADVANCE_CITIZENSHIP,ADVANCE_CITIZENSHIP_GAMEPLAY,ADVANCE_CITIZENSHIP_HISTORICAL,ADVANCE_CITIZENSHIP_PREREQ,ADVANCE_CITIZENSHIP_STATISTICS,ADVANCE_CITIZENSHIP_STATISTICS
130,City State,ADVANCE_CITY_STATE,ADVANCE_JURISPRUDENCE,ADVANCE_CITIZENSHIP,0,0,ICON_ADVANCE_CITY_STATE,ADVANCE_CITY_STATE_GAMEPLAY,ADVANCE_CITY_STATE_HISTORICAL,ADVANCE_CITY_STATE_PREREQ,ADVANCE_CITY_STATE_STATISTICS,ADVANCE_CITY_STATE_STATISTICS
131,Civic Engineering,ADVANCE_CIVIC_ENGINEERING,ADVANCE_PLUMBING,ADVANCE_HULL_MAKING,1,0,ICON_ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING_GAMEPLAY,ADVANCE_CIVIC_ENGINEERING_HISTORICAL,ADVANCE_CIVIC_ENGINEERING_PREREQ,ADVANCE_CIVIC_ENGINEERING_STATISTICS,ADVANCE_CIVIC_ENGINEERING_STATISTICS
