lane,code,advance
prereq,midgard:Tac,ADVANCE_I_VIKING
unit,midgard:Tac,ADVANCE_I_VIKING
prereq,midgard:The,ADVANCE_THEURGY
unit,midgard:The,ADVANCE_THEURGY
prereq,midgard:ToG,ADVANCE_SECRET_OF_DIVINATION
unit,midgard:ToG,ADVANCE_SECRET_OF_DIVINATION
prereq,midgard:Tra,ADVANCE_TRADE
unit,midgard:Tra,ADVANCE_TRADE
prereq,midgard:Uni,ADVANCE_THAUMATURGICAL_STUDY
unit,midgard:Uni,ADVANCE_THAUMATURGICAL_STUDY
prereq,midgard:War,ADVANCE_WARRIOR_CODE
unit,midgard:War,ADVANCE_WARRIOR_CODE
prereq,midgard:Whe,ADVANCE_THE_WHEEL
unit,midgard:Whe,ADVANCE_THE_WHEEL
prereq,midgard:Wri,ADVANCE_ALPHABET
unit,midgard:Wri,ADVANCE_ALPHABET
prereq,midgard:...,ADVANCE_HANGING_FROM_YGGDRASIL
unit,midgard:...,ADVANCE_HANGING_FROM_YGGDRASIL
prereq,midgard:U1,ADVANCE_BEAST_DOMINION
unit,midgard:U1,ADVANCE_BEAST_DOMINION
prereq,midgard:U2,ADVANCE_OMNISCIENCE
unit,midgard:U2,ADVANCE_OMNISCIENCE
prereq,midgard:U3,ADVANCE_DRAGON_LORE
unit,midgard:U3,ADVANCE_DRAGON_LORE
prereq,midgard:X1,ADVANCE_FOREST_LORE
unit,midgard:X1,ADVANCE_FOREST_LORE
prereq,midgard:X2,ADVANCE_SEA_LORE
unit,midgard:X2,ADVANCE_SEA_LORE
prereq,midgard:X3,ADVANCE_MOUNTAIN_LORE
unit,midgard:X3,ADVANCE_MOUNTAIN_LORE
prereq,midgard:X4,ADVANCE_SPIRIT_LORE
unit,midgard:X4,ADVANCE_SPIRIT_LORE
prereq,midgard:X5,ADVANCE_EARTH_LORE
unit,midgard:X5,ADVANCE_EARTH_LORE
prereq,midgard:X6,ADVANCE_WARCRAFT
unit,midgard:X6,ADVANCE_WARCRAFT
prereq,midgard:X7,ADVANCE_SOCIAL_LORE
unit,midgard:X7,ADVANCE_SOCIAL_LORE
prereq,crusades:AFl,ADVANCE_ADVANCED_FLIGHT
unit,crusades:AFl,ADVANCE_ADVANCED_FLIGHT
prereq,crusades:Alp,ADVANCE_ALPHABET
unit,crusades:Alp,ADVANCE_ALPHABET
prereq,crusades:Amp,ADVANCE_AMPHIBIOUS_WARFARE
unit,crusades:Amp,ADVANCE_AMPHIBIOUS_WARFARE
prereq,crusades:Ast,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Ast,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Ato,ADVANCE_ATOMIC_THEORY
unit,crusades:Ato,ADVANCE_ATOMIC_THEORY
prereq,crusades:Aut,ADVANCE_AUTOMOBILE
unit,crusades:Aut,ADVANCE_AUTOMOBILE
prereq,crusades:Ban,ADVANCE_BANKING
unit,crusades:Ban,ADVANCE_BANKING
prereq,crusades:Bri,ADVANCE_BRIDGE_BUILDING
unit,crusades:Bri,ADVANCE_BRIDGE_BUILDING
prereq,crusades:Bro,ADVANCE_BRONZE_WORKING
unit,crusades:Bro,ADVANCE_BRONZE_WORKING
prereq,crusades:Cer,ADVANCE_CEREMONIAL_BURIAL
unit,crusades:Cer,ADVANCE_CEREMONIAL_BURIAL
prereq,crusades:Che,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Che,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Chi,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Chi,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:CoL,ADVANCE_CODE_OF_LAWS
unit,crusades:CoL,ADVANCE_CODE_OF_LAWS
prereq,crusades:CA,ADVANCE_COMBINED_ARMS
unit,crusades:CA,ADVANCE_COMBINED_ARMS
prereq,crusades:Cmb,ADVANCE_COMBUSTION
unit,crusades:Cmb,ADVANCE_COMBUSTION
prereq,crusades:Cmn,ADVANCE_COMMUNISM
unit,crusades:Cmn,ADVANCE_COMMUNISM
prereq,crusades:Cmp,ADVANCE_COMPUTERS
unit,crusades:Cmp,ADVANCE_COMPUTERS
prereq,crusades:Csc,ADVANCE_CONSCRIPTION
unit,crusades:Csc,ADVANCE_CONSCRIPTION
prereq,crusades:Cst,ADVANCE_CONSTRUCTION
unit,crusades:Cst,ADVANCE_CONSTRUCTION
prereq,crusades:Cor,ADVANCE_THE_CORPORATION
unit,crusades:Cor,ADVANCE_THE_CORPORATION
prereq,crusades:Cur,ADVANCE_CURRENCY
unit,crusades:Cur,ADVANCE_CURRENCY
prereq,crusades:Dem,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Dem,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Eco,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Eco,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:E1,ADVANCE_ELECTRICITY
unit,crusades:E1,ADVANCE_ELECTRICITY
prereq,crusades:E2,ADVANCE_ELECTRONICS
unit,crusades:E2,ADVANCE_ELECTRONICS
prereq,crusades:Eng,ADVANCE_ENGINEERING
unit,crusades:Eng,ADVANCE_ENGINEERING
prereq,crusades:Env,ADVANCE_ENVIRONMENTALISM
unit,crusades:Env,ADVANCE_ENVIRONMENTALISM
prereq,crusades:Esp,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Esp,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Exp,ADVANCE_EXPLOSIVES
unit,crusades:Exp,ADVANCE_EXPLOSIVES
prereq,crusades:Feu,ADVANCE_FEUDALISM
unit,crusades:Feu,ADVANCE_FEUDALISM
prereq,crusades:Fli,ADVANCE_FLIGHT
unit,crusades:Fli,ADVANCE_FLIGHT
prereq,crusades:Fun,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Fun,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:FP,ADVANCE_FUSION_POWER
unit,crusades:FP,ADVANCE_FUSION_POWER
prereq,crusades:Gen,ADVANCE_GENETIC_ENGINEERING
unit,crusades:Gen,ADVANCE_GENETIC_ENGINEERING
prereq,crusades:Gue,ADVANCE_GUERRILLA_WARFARE
unit,crusades:Gue,ADVANCE_GUERRILLA_WARFARE
prereq,crusades:Gun,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Gun,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Hor,ADVANCE_HORSEBACK_RIDING
unit,crusades:Hor,ADVANCE_HORSEBACK_RIDING
prereq,crusades:Ind,ADVANCE_INDUSTRIALIZATION
unit,crusades:Ind,ADVANCE_INDUSTRIALIZATION
prereq,crusades:Inv,ADVANCE_INVENTION
unit,crusades:Inv,ADVANCE_INVENTION
prereq,crusades:Iro,ADVANCE_IRON_WORKING
unit,crusades:Iro,ADVANCE_IRON_WORKING
prereq,crusades:Lab,ADVANCE_LABOR_UNION
unit,crusades:Lab,ADVANCE_LABOR_UNION
prereq,crusades:Las,ADVANCE_THE_LASER
unit,crusades:Las,ADVANCE_THE_LASER
prereq,crusades:Ldr,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Ldr,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Lit,ADVANCE_LITERACY
unit,crusades:Lit,ADVANCE_LITERACY
prereq,crusades:Too,ADVANCE_MACHINE_TOOLS
unit,crusades:Too,ADVANCE_MACHINE_TOOLS
prereq,crusades:Mag,ADVANCE_MAGNETISM
unit,crusades:Mag,ADVANCE_MAGNETISM
prereq,crusades:Map,ADVANCE_MAP_MAKING
unit,crusades:Map,ADVANCE_MAP_MAKING
prereq,crusades:Mas,ADVANCE_MASONRY
unit,crusades:Mas,ADVANCE_MASONRY
prereq,crusades:MP,ADVANCE_MASS_PRODUCTION
unit,crusades:MP,ADVANCE_MASS_PRODUCTION
prereq,crusades:Mat,ADVANCE_MATHEMATICS
unit,crusades:Mat,ADVANCE_MATHEMATICS
prereq,crusades:Med,ADVANCE_MEDICINE
unit,crusades:Med,ADVANCE_MEDICINE
prereq,crusades:Met,ADVANCE_METALLURGY
unit,crusades:Met,ADVANCE_METALLURGY
prereq,crusades:Min,ADVANCE_MINIATURIZATION
unit,crusades:Min,ADVANCE_MINIATURIZATION
prereq,crusades:Mob,ADVANCE_MOBILE_WARFARE
unit,crusades:Mob,ADVANCE_MOBILE_WARFARE
prereq,crusades:Mon,ADVANCE_MONARCHY
unit,crusades:Mon,ADVANCE_MONARCHY
prereq,crusades:MT,ADVANCE_MONOTHEISM
unit,crusades:MT,ADVANCE_MONOTHEISM
prereq,crusades:Mys,ADVANCE_MYSTICISM
unit,crusades:Mys,ADVANCE_MYSTICISM
prereq,crusades:Nav,ADVANCE_NAVIGATION
unit,crusades:Nav,ADVANCE_NAVIGATION
prereq,crusades:NF,ADVANCE_NUCLEAR_FISSION
unit,crusades:NF,ADVANCE_NUCLEAR_FISSION
prereq,crusades:NP,ADVANCE_NUCLEAR_POWER
unit,crusades:NP,ADVANCE_NUCLEAR_POWER
prereq,crusades:Phi,ADVANCE_PHILOSOPHY
unit,crusades:Phi,ADVANCE_PHILOSOPHY
prereq,crusades:Phy,ADVANCE_PHYSICS
unit,crusades:Phy,ADVANCE_PHYSICS
prereq,crusades:Pla,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Pla,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Plu,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Plu,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:PT,ADVANCE_POLYTHEISM
unit,crusades:PT,ADVANCE_POLYTHEISM
prereq,crusades:Pot,ADVANCE_POTTERY
unit,crusades:Pot,ADVANCE_POTTERY
prereq,crusades:Rad,ADVANCE_RADIO
unit,crusades:Rad,ADVANCE_RADIO
prereq,crusades:RR,ADVANCE_RAILROAD
unit,crusades:RR,ADVANCE_RAILROAD
prereq,crusades:Rec,ADVANCE_RECYCLING
unit,crusades:Rec,ADVANCE_RECYCLING
prereq,crusades:Ref,ADVANCE_REFINING
unit,crusades:Ref,ADVANCE_REFINING
prereq,crusades:Rfg,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:Rfg,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Rep,ADVANCE_THE_REPUBLIC
unit,crusades:Rep,ADVANCE_THE_REPUBLIC
prereq,crusades:Rob,ADVANCE_ROBOTICS
unit,crusades:Rob,ADVANCE_ROBOTICS
prereq,crusades:Roc,ADVANCE_ROCKETRY
unit,crusades:Roc,ADVANCE_ROCKETRY
prereq,crusades:San,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:San,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Sea,ADVANCE_SEAFARING
unit,crusades:Sea,ADVANCE_SEAFARING
prereq,crusades:SFl,ADVANCE_SPACE_FLIGHT
unit,crusades:SFl,ADVANCE_SPACE_FLIGHT
prereq,crusades:Sth,ADVANCE_STEALTH
unit,crusades:Sth,ADVANCE_STEALTH
prereq,crusades:SE,ADVANCE_STEAM_ENGINE
unit,crusades:SE,ADVANCE_STEAM_ENGINE
prereq,crusades:Stl,ADVANCE_STEEL
unit,crusades:Stl,ADVANCE_STEEL
prereq,crusades:Sup,ADVANCE_SUPERCONDUCTOR
unit,crusades:Sup,ADVANCE_SUPERCONDUCTOR
prereq,crusades:Tac,ADVANCE_TACTICS
unit,crusades:Tac,ADVANCE_TACTICS
prereq,crusades:The,ADVANCE_THEOLOGY
unit,crusades:The,ADVANCE_THEOLOGY
prereq,crusades:ToG,ADVANCE_SPECIAL_TECHNOLOGY
unit,crusades:ToG,ADVANCE_SPECIAL_TECHNOLOGY
prereq,crusades:Tra,ADVANCE_TRADE
unit,crusades:Tra,ADVANCE_TRADE
prereq,crusades:Uni,ADVANCE_UNIVERSITY
unit,crusades:Uni,ADVANCE_UNIVERSITY
prereq,crusades:War,ADVANCE_WARRIOR_CODE
unit,crusades:War,ADVANCE_WARRIOR_CODE
prereq,crusades:Whe,ADVANCE_THE_WHEEL
unit,crusades:Whe,ADVANCE_THE_WHEEL
prereq,crusades:Wri,ADVANCE_WRITING
unit,crusades:Wri,ADVANCE_WRITING
prereq,crusades:...,ADVANCE_FUTURE_TECHNOLOGY
unit,crusades:...,ADVANCE_FUTURE_TECHNOLOGY
prereq,crusades:U1,ADVANCE_THE_HOLY_LANCE
unit,crusades:U1,ADVANCE_THE_HOLY_LANCE
prereq,crusades:U2,ADVANCE_THE_TRUE_CROSS
unit,crusades:U2,ADVANCE_THE_TRUE_CROSS
prereq,crusades:U3,ADVANCE_USER_DEF_TECH_C
unit,crusades:U3,ADVANCE_USER_DEF_TECH_C
prereq,cradle:ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
unit,cradle:ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
prereq,cradle:ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
unit,cradle:ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
prereq,cradle:ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
unit,cradle:ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
prereq,cradle:ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
unit,cradle:ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
prereq,cradle:ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
unit,cradle:ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
prereq,cradle:ADVANCE_AGE_OF_DISCOVERY,ADVANCE_AGE_OF_DISCOVERY
unit,cradle:ADVANCE_AGE_OF_DISCOVERY,ADVANCE_AGE_OF_DISCOVERY
prereq,cradle:ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
unit,cradle:ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
prereq,cradle:ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
unit,cradle:ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
prereq,cradle:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
unit,cradle:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
prereq,cradle:ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
unit,cradle:ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
prereq,cradle:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
unit,cradle:ADVANCE_APPLIED_MATH,ADVANCE_APPLIED_MATH
prereq,cradle:ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS
unit,cradle:ADVANCE_AQUEDUCTS,ADVANCE_AQUEDUCTS
prereq,cradle:ADVANCE_ARCHERY,ADVANCE_ARCHERY
unit,cradle:ADVANCE_ARCHERY,ADVANCE_ARCHERY
prereq,cradle:ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE
unit,cradle:ADVANCE_ARCHITECTURE,ADVANCE_ARCHITECTURE
prereq,cradle:ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
unit,cradle:ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
prereq,cradle:ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
unit,cradle:ADVANCE_ASTROLABE,ADVANCE_ASTROLABE
prereq,cradle:ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY
unit,cradle:ADVANCE_ASTRONOMY,ADVANCE_ASTRONOMY
prereq,cradle:ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS
unit,cradle:ADVANCE_BALLISTA_TOWERS,ADVANCE_BALLISTA_TOWERS
prereq,cradle:ADVANCE_BALLISTICS,ADVANCE_BALLISTICS
unit,cradle:ADVANCE_BALLISTICS,ADVANCE_BALLISTICS
prereq,cradle:ADVANCE_BANKING,ADVANCE_BANKING
unit,cradle:ADVANCE_BANKING,ADVANCE_BANKING
prereq,cradle:ADVANCE_BARRACKS,ADVANCE_BARRACKS
unit,cradle:ADVANCE_BARRACKS,ADVANCE_BARRACKS
prereq,cradle:ADVANCE_BIO_WARFARE,ADVANCE_BIOLOGICAL_WARFARE
unit,cradle:ADVANCE_BIO_WARFARE,ADVANCE_BIOLOGICAL_WARFARE
prereq,cradle:ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING
unit,cradle:ADVANCE_BRICK_MAKING,ADVANCE_BRICK_MAKING
prereq,cradle:ADVANCE_BRONZE_WORKING,ADVANCE_BRONZE_WORKING
unit,cradle:ADVANCE_BRONZE_WORKING,ADVANCE_BRONZE_WORKING
prereq,cradle:ADVANCE_BUDDHISM,ADVANCE_BUDDHISM
unit,cradle:ADVANCE_BUDDHISM,ADVANCE_BUDDHISM
prereq,cradle:ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY
unit,cradle:ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY
prereq,cradle:ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
unit,cradle:ADVANCE_CALIPHATE,ADVANCE_CALIPHATE
prereq,cradle:ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
unit,cradle:ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
prereq,cradle:ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
unit,cradle:ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
prereq,cradle:ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL
unit,cradle:ADVANCE_CEREMONIAL_BURIAL,ADVANCE_CEREMONIAL_BURIAL
prereq,cradle:ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
unit,cradle:ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
prereq,cradle:ADVANCE_CHARIOTS,ADVANCE_CHARIOTS
unit,cradle:ADVANCE_CHARIOTS,ADVANCE_CHARIOTS
prereq,cradle:ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
unit,cradle:ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
prereq,cradle:ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
unit,cradle:ADVANCE_CHIVALRY,ADVANCE_CHIVALRY
prereq,cradle:ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY
unit,cradle:ADVANCE_CHRISTIANITY,ADVANCE_CHRISTIANITY
prereq,cradle:ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
unit,cradle:ADVANCE_CHRONOMETER,ADVANCE_CHRONOMETER
prereq,cradle:ADVANCE_CITY_STATE,ADVANCE_CITY_STATE
unit,cradle:ADVANCE_CITY_STATE,ADVANCE_CITY_STATE
prereq,cradle:ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING
unit,cradle:ADVANCE_CIVIC_ENGINEERING,ADVANCE_CIVIC_ENGINEERING
prereq,cradle:ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
unit,cradle:ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
prereq,cradle:ADVANCE_COASTAL_FORTS,ADVANCE_COASTAL_FORTS
unit,cradle:ADVANCE_COASTAL_FORTS,ADVANCE_COASTAL_FORTS
prereq,cradle:ADVANCE_COMBINED_ARMS,ADVANCE_COMBINED_ARMS
unit,cradle:ADVANCE_COMBINED_ARMS,ADVANCE_COMBINED_ARMS
prereq,cradle:ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
unit,cradle:ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
prereq,cradle:ADVANCE_COMPASS,ADVANCE_COMPASS
unit,cradle:ADVANCE_COMPASS,ADVANCE_COMPASS
prereq,cradle:ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW
unit,cradle:ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW
prereq,cradle:ADVANCE_COMPUTER,ADVANCE_COMPUTER
unit,cradle:ADVANCE_COMPUTER,ADVANCE_COMPUTER
prereq,cradle:ADVANCE_CONCRETE,ADVANCE_CONCRETE
unit,cradle:ADVANCE_CONCRETE,ADVANCE_CONCRETE
prereq,cradle:ADVANCE_CONFUCIANISM,ADVANCE_CONFUCIANISM
unit,cradle:ADVANCE_CONFUCIANISM,ADVANCE_CONFUCIANISM
prereq,cradle:ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
unit,cradle:ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
prereq,cradle:ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING
unit,cradle:ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING
prereq,cradle:ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
unit,cradle:ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
prereq,cradle:ADVANCE_CORPORATION,ADVANCE_CORPORATION
unit,cradle:ADVANCE_CORPORATION,ADVANCE_CORPORATION
prereq,cradle:ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY
unit,cradle:ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY
prereq,cradle:ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
unit,cradle:ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
prereq,cradle:ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
unit,cradle:ADVANCE_CROSSBOW,ADVANCE_CROSSBOW
prereq,cradle:ADVANCE_CURRENCY,ADVANCE_CURRENCY
unit,cradle:ADVANCE_CURRENCY,ADVANCE_CURRENCY
prereq,cradle:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
unit,cradle:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
prereq,cradle:ADVANCE_DARK_AGES,ADVANCE_DARK_AGES
unit,cradle:ADVANCE_DARK_AGES,ADVANCE_DARK_AGES
prereq,cradle:ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
unit,cradle:ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
prereq,cradle:ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP
unit,cradle:ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP
prereq,cradle:ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
unit,cradle:ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
prereq,cradle:ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION
unit,cradle:ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION
prereq,cradle:ADVANCE_DRAMA,ADVANCE_DRAMA
unit,cradle:ADVANCE_DRAMA,ADVANCE_DRAMA
prereq,cradle:ADVANCE_DYNASTY,ADVANCE_DYNASTY
unit,cradle:ADVANCE_DYNASTY,ADVANCE_DYNASTY
prereq,cradle:ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
unit,cradle:ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
prereq,cradle:ADVANCE_ECO_RELIGION,ADVANCE_ECO_RELIGION
unit,cradle:ADVANCE_ECO_RELIGION,ADVANCE_ECO_RELIGION
prereq,cradle:ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
unit,cradle:ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
prereq,cradle:ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
unit,cradle:ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
prereq,cradle:ADVANCE_ETHICS,ADVANCE_ETHICS
unit,cradle:ADVANCE_ETHICS,ADVANCE_ETHICS
prereq,cradle:ADVANCE_EUGENICS,ADVANCE_GENE_THERAPY
unit,cradle:ADVANCE_EUGENICS,ADVANCE_GENE_THERAPY
prereq,cradle:ADVANCE_EXPLORATION,ADVANCE_EXPLORATION
unit,cradle:ADVANCE_EXPLORATION,ADVANCE_EXPLORATION
prereq,cradle:ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
unit,cradle:ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
prereq,cradle:ADVANCE_FASCISM,ADVANCE_FASCISM
unit,cradle:ADVANCE_FASCISM,ADVANCE_FASCISM
prereq,cradle:ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
unit,cradle:ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
prereq,cradle:ADVANCE_FISHING,ADVANCE_FISHING
unit,cradle:ADVANCE_FISHING,ADVANCE_FISHING
prereq,cradle:ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
unit,cradle:ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK
prereq,cradle:ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
unit,cradle:ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
prereq,cradle:ADVANCE_FUSION,ADVANCE_FUSION
unit,cradle:ADVANCE_FUSION,ADVANCE_FUSION
prereq,cradle:ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
unit,cradle:ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
prereq,cradle:ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
unit,cradle:ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
prereq,cradle:ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
unit,cradle:ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
prereq,cradle:ADVANCE_GENETICS,ADVANCE_GENETICS
unit,cradle:ADVANCE_GENETICS,ADVANCE_GENETICS
prereq,cradle:ADVANCE_GEOMETRY,ADVANCE_GEOMETRY
unit,cradle:ADVANCE_GEOMETRY,ADVANCE_GEOMETRY
prereq,cradle:ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
unit,cradle:ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
prereq,cradle:ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
unit,cradle:ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
prereq,cradle:ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
unit,cradle:ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
prereq,cradle:ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
unit,cradle:ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE
prereq,cradle:ADVANCE_GRANARIES,ADVANCE_GRANARIES
unit,cradle:ADVANCE_GRANARIES,ADVANCE_GRANARIES
prereq,cradle:ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
unit,cradle:ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE
prereq,cradle:ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
unit,cradle:ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
prereq,cradle:ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
unit,cradle:ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
