cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
80,Rod of Shivers,Sup 80,Pla,Las,1,3,ICON_ADVANCE_ROD_OF_SHIVERS,ADVANCE_ROD_OF_SHIVERS_GAMEPLAY,ADVANCE_ROD_OF_SHIVERS_HISTORICAL,ADVANCE_ROD_OF_SHIVERS_PREREQ,ADVANCE_ROD_OF_SHIVERS_STATISTICS,ADVANCE_ROD_OF_SHIVERS_PREREQ
81,I Viking,Tac,Che,Ldr,1,0,ICON_ADVANCE_I_VIKING,ADVANCE_I_VIKING_GAMEPLAY,ADVANCE_I_VIKING_HISTORICAL,ADVANCE_I_VIKING_PREREQ,ADVANCE_I_VIKING_STATISTICS,ADVANCE_I_VIKING_PREREQ
82,Theurgy,The,MT,Feu,1,2,ICON_ADVANCE_THEURGY,ADVANCE_THEURGY_GAMEPLAY,ADVANCE_THEURGY_HISTORICAL,ADVANCE_THEURGY_PREREQ,ADVANCE_THEURGY_STATISTICS,ADVANCE_THEURGY_PREREQ
83,Secret of Divination,ToG,Ast,Uni,1,3,ICON_ADVANCE_SECRET_OF_DIVINATION,ADVANCE_SECRET_OF_DIVINATION_GAMEPLAY,ADVANCE_SECRET_OF_DIVINATION_HISTORICAL,ADVANCE_SECRET_OF_DIVINATION_PREREQ,ADVANCE_SECRET_OF_DIVINATION_STATISTICS,ADVANCE_SECRET_OF_DIVINATION_PREREQ
84,Trade,Tra,Cur,CoL,0,1,ICON_ADVANCE_TRADE,ADVANCE_TRADE_GAMEPLAY,ADVANCE_TRADE_HISTORICAL,ADVANCE_TRADE_PREREQ,ADVANCE_TRADE_STATISTICS,ADVANCE_TRADE_PREREQ
85,Thaumaturgical Study,Uni,Mat,Phi,1,3,ICON_ADVANCE_THAUMATURGICAL_STUDY,ADVANCE_THAUMATURGICAL_STUDY_GAMEPLAY,ADVANCE_THAUMATURGICAL_STUDY_HISTORICAL,ADVANCE_THAUMATURGICAL_STUDY_PREREQ,ADVANCE_THAUMATURGICAL_STUDY_STATISTICS,ADVANCE_THAUMATURGICAL_STUDY_PREREQ
86,Warrior Code,War,nil,nil,0,0,ICON_ADVANCE_WARRIOR_CODE,ADVANCE_WARRIOR_CODE_GAMEPLAY,ADVANCE_WARRIOR_CODE_HISTORICAL,ADVANCE_WARRIOR_CODE_PREREQ,ADVANCE_WARRIOR_CODE_STATISTICS,ADVANCE_WARRIOR_CODE_PREREQ
87,The Wheel,Whe,Hor,nil,0,4,ICON_ADVANCE_THE_WHEEL,ADVANCE_THE_WHEEL_GAMEPLAY,ADVANCE_THE_WHEEL_HISTORICAL,ADVANCE_THE_WHEEL_PREREQ,ADVANCE_THE_WHEEL_STATISTICS,ADVANCE_THE_WHEEL_PREREQ
88,Alphabet,Wri,Alp,nil,0,3,ICON_ADVANCE_ALPHABET,ADVANCE_ALPHABET_GAMEPLAY,ADVANCE_ALPHABET_HISTORICAL,ADVANCE_ALPHABET_PREREQ,ADVANCE_ALPHABET_STATISTICS,ADVANCE_ALPHABET_PREREQ
89,Hanging from Yggdrasil,...,U3,Rob,1,3,ICON_ADVANCE_HANGING_FROM_YGGDRASIL,ADVANCE_HANGING_FROM_YGGDRASIL_GAMEPLAY,ADVANCE_HANGING_FROM_YGGDRASIL_HISTORICAL,ADVANCE_HANGING_FROM_YGGDRASIL_PREREQ,ADVANCE_HANGING_FROM_YGGDRASIL_STATISTICS,ADVANCE_HANGING_FROM_YGGDRASIL_PREREQ
90,Beast Dominion,U1  90,FP,U3,0,0,ICON_ADVANCE_BEAST_DOMINION,ADVANCE_BEAST_DOMINION_GAMEPLAY,ADVANCE_BEAST_DOMINION_HISTORICAL,ADVANCE_BEAST_DOMINION_PREREQ,ADVANCE_BEAST_DOMINION_STATISTICS,ADVANCE_BEAST_DOMINION_PREREQ
91,Omniscience,U2,NP,Rec,0,0,ICON_ADVANCE_OMNISCIENCE,ADVANCE_OMNISCIENCE_GAMEPLAY,ADVANCE_OMNISCIENCE_HISTORICAL,ADVANCE_OMNISCIENCE_PREREQ,ADVANCE_OMNISCIENCE_STATISTICS,ADVANCE_OMNISCIENCE_PREREQ
92,Dragon Lore,U3,Env,Sth,0,4,ICON_ADVANCE_DRAGON_LORE,ADVANCE_DRAGON_LORE_GAMEPLAY,ADVANCE_DRAGON_LORE_HISTORICAL,ADVANCE_DRAGON_LORE_PREREQ,ADVANCE_DRAGON_LORE_STATISTICS,ADVANCE_DRAGON_LORE_PREREQ
93,Forest Lore,X1,no,no,0,4,ICON_ADVANCE_FOREST_LORE,ADVANCE_FOREST_LORE_GAMEPLAY,ADVANCE_FOREST_LORE_HISTORICAL,ADVANCE_FOREST_LORE_PREREQ,ADVANCE_FOREST_LORE_STATISTICS,ADVANCE_FOREST_LORE_PREREQ
94,Sea Lore,X2,no,no,0,4,ICON_ADVANCE_SEA_LORE,ADVANCE_SEA_LORE_GAMEPLAY,ADVANCE_SEA_LORE_HISTORICAL,ADVANCE_SEA_LORE_PREREQ,ADVANCE_SEA_LORE_STATISTICS,ADVANCE_SEA_LORE_PREREQ
95,Mountain Lore,X3,no,no,0,4,ICON_ADVANCE_MOUNTAIN_LORE,ADVANCE_MOUNTAIN_LORE_GAMEPLAY,ADVANCE_MOUNTAIN_LORE_HISTORICAL,ADVANCE_MOUNTAIN_LORE_PREREQ,ADVANCE_MOUNTAIN_LORE_STATISTICS,ADVANCE_MOUNTAIN_LORE_PREREQ
96,Spirit Lore,X4,no,no,0,4,ICON_ADVANCE_SPIRIT_LORE,ADVANCE_SPIRIT_LORE_GAMEPLAY,ADVANCE_SPIRIT_LORE_HISTORICAL,ADVANCE_SPIRIT_LORE_PREREQ,ADVANCE_SPIRIT_LORE_STATISTICS,ADVANCE_SPIRIT_LORE_PREREQ
97,Earth Lore,X5,no,no,0,4,ICON_ADVANCE_EARTH_LORE,ADVANCE_EARTH_LORE_GAMEPLAY,ADVANCE_EARTH_LORE_HISTORICAL,ADVANCE_EARTH_LORE_PREREQ,ADVANCE_EARTH_LORE_STATISTICS,ADVANCE_EARTH_LORE_PREREQ
98,Warcraft,X6,no,no,0,4,ICON_ADVANCE_WARCRAFT,ADVANCE_WARCRAFT_GAMEPLAY,ADVANCE_WARCRAFT_HISTORICAL,ADVANCE_WARCRAFT_PREREQ,ADVANCE_WARCRAFT_STATISTICS,ADVANCE_WARCRAFT_PREREQ
99,Social Lore,X7,no,no,0,4,ICON_ADVANCE_SOCIAL_LORE,ADVANCE_SOCIAL_LORE_GAMEPLAY,ADVANCE_SOCIAL_LORE_HISTORICAL,ADVANCE_SOCIAL_LORE_PREREQ,ADVANCE_SOCIAL_LORE_STATISTICS,ADVANCE_SOCIAL_LORE_PREREQ
