cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
67,Ethics,ADVANCE_ETHICS,ADVANCE_DICTATORSHIP,ADVANCE_HIPPOCRATIC_SCHOOL,1,0,ICON_ADVANCE_ETHICS,ADVANCE_ETHICS_GAMEPLAY,ADVANCE_ETHICS_HISTORICAL,ADVANCE_ETHICS_PREREQ,ADVANCE_ETHICS_STATISTICS,ADVANCE_ETHICS_STATISTICS
68,Gene Therapy,ADVANCE_EUGENICS,ADVANCE_CHAOS_THEORY,ADVANCE_GENETICS,7,0,ICON_ADVANCE_EUGENICS,ADVANCE_EUGENICS_GAMEPLAY,ADVANCE_EUGENICS_HISTORICAL,ADVANCE_EUGENICS_PREREQ,ADVANCE_EUGENICS_STATISTICS,ADVANCE_EUGENICS_STATISTICS
69,Exploration,ADVANCE_EXPLORATION,nil,nil,0,0,ICON_ADVANCE_EXPLORATION,ADVANCE_EXPLORATION_GAMEPLAY,ADVANCE_EXPLORATION_HISTORICAL,ADVANCE_EXPLORATION_PREREQ,ADVANCE_EXPLORATION_STATISTICS,ADVANCE_EXPLORATION_STATISTICS
70,Explosives,ADVANCE_EXPLOSIVES,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_FASCISM,4,0,ICON_ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES_GAMEPLAY,ADVANCE_EXPLOSIVES_HISTORICAL,ADVANCE_EXPLOSIVES_PREREQ,ADVANCE_EXPLOSIVES_STATISTICS,ADVANCE_EXPLOSIVES_STATISTICS
71,Fascism,ADVANCE_FASCISM,ADVANCE_MASS_MEDIA,ADVANCE_COMMUNISM,5,0,ICON_ADVANCE_FASCISM,ADVANCE_FASCISM_GAMEPLAY,ADVANCE_FASCISM_HISTORICAL,ADVANCE_FASCISM_PREREQ,ADVANCE_FASCISM_STATISTICS,ADVANCE_FASCISM_STATISTICS
72,Feudalism,ADVANCE_FEUDALISM,ADVANCE_DARK_AGES,nil,2,0,ICON_ADVANCE_FEUDALISM,ADVANCE_FEUDALISM_GAMEPLAY,ADVANCE_FEUDALISM_HISTORICAL,ADVANCE_FEUDALISM_PREREQ,ADVANCE_FEUDALISM_STATISTICS,ADVANCE_FEUDALISM_STATISTICS
73,Fishing,ADVANCE_FISHING,nil,nil,0,0,ICON_ADVANCE_FISHING,ADVANCE_FISHING_GAMEPLAY,ADVANCE_FISHING_HISTORICAL,ADVANCE_FISHING_PREREQ,ADVANCE_FISHING_STATISTICS,ADVANCE_FISHING_STATISTICS
74,Flintlock,ADVANCE_FLINTLOCK,ADVANCE_MACHINE_TOOLS,ADVANCE_CANNON_MAKING,3,0,ICON_ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK_GAMEPLAY,ADVANCE_FLINTLOCK_HISTORICAL,ADVANCE_FLINTLOCK_PREREQ,ADVANCE_FLINTLOCK_STATISTICS,ADVANCE_FLINTLOCK_STATISTICS
75,Fuel Cells,ADVANCE_FUEL_CELLS,ADVANCE_CONSERVATION,ADVANCE_QUANTUM_MECHANICS,6,0,ICON_ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS_GAMEPLAY,ADVANCE_FUEL_CELLS_HISTORICAL,ADVANCE_FUEL_CELLS_PREREQ,ADVANCE_FUEL_CELLS_STATISTICS,ADVANCE_FUEL_CELLS_STATISTICS
76,Fusion,ADVANCE_FUSION,ADVANCE_CHAOS_THEORY,ADVANCE_NANO_ASSEMBLY,8,0,ICON_ADVANCE_FUSION,ADVANCE_FUSION_GAMEPLAY,ADVANCE_FUSION_HISTORICAL,ADVANCE_FUSION_PREREQ,ADVANCE_FUSION_STATISTICS,ADVANCE_FUSION_STATISTICS
77,Gaia Controller,ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_THEORY,ADVANCE_SMART_MATERIALS,9,0,ICON_ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER_GAMEPLAY,ADVANCE_GAIA_CONTROLLER_HISTORICAL,ADVANCE_GAIA_CONTROLLER_PREREQ,ADVANCE_GAIA_CONTROLLER_STATISTICS,ADVANCE_GAIA_CONTROLLER_STATISTICS
78,Gaia Theory,ADVANCE_GAIA_THEORY,ADVANCE_ECOTOPIA,nil,8,0,ICON_ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY_GAMEPLAY,ADVANCE_GAIA_THEORY_HISTORICAL,ADVANCE_GAIA_THEORY_PREREQ,ADVANCE_GAIA_THEORY_STATISTICS,ADVANCE_GAIA_THEORY_STATISTICS
79,Genetic Tailoring,ADVANCE_GENETIC_TAILORING,ADVANCE_EUGENICS,ADVANCE_HUMAN_CLONING,8,0,ICON_ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING_GAMEPLAY,ADVANCE_GENETIC_TAILORING_HISTORICAL,ADVANCE_GENETIC_TAILORING_PREREQ,ADVANCE_GENETIC_TAILORING_STATISTICS,ADVANCE_GENETIC_TAILORING_STATISTICS
80,Genetics,ADVANCE_GENETICS,ADVANCE_MEDICINE,ADVANCE_ROBOTICS,6,0,ICON_ADVANCE_GENETICS,ADVANCE_GENETICS_GAMEPLAY,ADVANCE_GENETICS_HISTORICAL,ADVANCE_GENETICS_PREREQ,ADVANCE_GENETICS_STATISTICS,ADVANCE_GENETICS_STATISTICS
81,Geometry,ADVANCE_GEOMETRY,ADVANCE_COSMOLOGY,ADVANCE_BALLISTICS,1,0,ICON_ADVANCE_GEOMETRY,ADVANCE_GEOMETRY_GAMEPLAY,ADVANCE_GEOMETRY_HISTORICAL,ADVANCE_GEOMETRY_PREREQ,ADVANCE_GEOMETRY_STATISTICS,ADVANCE_GEOMETRY_STATISTICS
82,Global Communications,ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_DEFENSE,ADVANCE_INTERNET,6,0,ICON_ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS_GAMEPLAY,ADVANCE_GLOBAL_COMMUNICATIONS_HISTORICAL,ADVANCE_GLOBAL_COMMUNICATIONS_PREREQ,ADVANCE_GLOBAL_COMMUNICATIONS_STATISTICS,ADVANCE_GLOBAL_COMMUNICATIONS_STATISTICS
83,Global Defense,ADVANCE_GLOBAL_DEFENSE,ADVANCE_RADAR,ADVANCE_SUPERSONIC_FLIGHT,5,0,ICON_ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE_GAMEPLAY,ADVANCE_GLOBAL_DEFENSE_HISTORICAL,ADVANCE_GLOBAL_DEFENSE_PREREQ,ADVANCE_GLOBAL_DEFENSE_STATISTICS,ADVANCE_GLOBAL_DEFENSE_STATISTICS
84,Global Economics,ADVANCE_GLOBAL_ECONOMICS,ADVANCE_CORPORATE_REPUBLIC,ADVANCE_JET_PROPULSION,5,0,ICON_ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS_GAMEPLAY,ADVANCE_GLOBAL_ECONOMICS_HISTORICAL,ADVANCE_GLOBAL_ECONOMICS_PREREQ,ADVANCE_GLOBAL_ECONOMICS_STATISTICS,ADVANCE_GLOBAL_ECONOMICS_STATISTICS
85,Gothic Architecture,ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_IRON_WORKING,ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE_GAMEPLAY,ADVANCE_GOTHIC_ARCHITECTURE_HISTORICAL,ADVANCE_GOTHIC_ARCHITECTURE_PREREQ,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS
86,Granaries,ADVANCE_GRANARIES,ADVANCE_AGRICULTURE,ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_GRANARIES,ADVANCE_GRANARIES_GAMEPLAY,ADVANCE_GRANARIES_HISTORICAL,ADVANCE_GRANARIES_PREREQ,ADVANCE_GRANARIES_STATISTICS,ADVANCE_GRANARIES_STATISTICS
87,Greek Fire,ADVANCE_GREEK_FIRE,ADVANCE_SIEGE_WEAPONS,ADVANCE_TRIBUNAL_EMPIRE,2,0,ICON_ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE_GAMEPLAY,ADVANCE_GREEK_FIRE_HISTORICAL,ADVANCE_GREEK_FIRE_PREREQ,ADVANCE_GREEK_FIRE_STATISTICS,ADVANCE_GREEK_FIRE_STATISTICS
88,Guided Weapon Systems,ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_COMPUTER,ADVANCE_RADAR,6,0,ICON_ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS_GAMEPLAY,ADVANCE_GUIDED_WEAPON_SYSTEMS_HISTORICAL,ADVANCE_GUIDED_WEAPON_SYSTEMS_PREREQ,ADVANCE_GUIDED_WEAPON_SYSTEMS_STATISTICS,ADVANCE_GUIDED_WEAPON_SYSTEMS_STATISTICS
89,Gunpowder,ADVANCE_GUNPOWDER,ADVANCE_CROSSBOW,ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER_GAMEPLAY,ADVANCE_GUNPOWDER_HISTORICAL,ADVANCE_GUNPOWDER_PREREQ,ADVANCE_GUNPOWDER_STATISTICS,ADVANCE_GUNPOWDER_STATISTICS
90,Herbalism,ADVANCE_HERBALISM,ADVANCE_CEREMONIAL_BURIAL,ADVANCE_WATER_LIFTS,0,0,ICON_ADVANCE_HERBALISM,ADVANCE_HERBALISM_GAMEPLAY,ADVANCE_HERBALISM_HISTORICAL,ADVANCE_HERBALISM_PREREQ,ADVANCE_HERBALISM_STATISTICS,ADVANCE_HERBALISM_STATISTICS
91,Hippocratic School,ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HERBALISM,ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL_GAMEPLAY,ADVANCE_HIPPOCRATIC_SCHOOL_HISTORICAL,ADVANCE_HIPPOCRATIC_SCHOOL_PREREQ,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS
92,Horse Armor,ADVANCE_HORSE_ARMOR,ADVANCE_MOBILE_TACTICS,ADVANCE_BARRACKS,1,0,ICON_ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR_GAMEPLAY,ADVANCE_HORSE_ARMOR_HISTORICAL,ADVANCE_HORSE_ARMOR_PREREQ,ADVANCE_HORSE_ARMOR_STATISTICS,ADVANCE_HORSE_ARMOR_STATISTICS
93,Horse Riding,ADVANCE_HORSE_RIDING,ADVANCE_DOMESTICATION,ADVANCE_PROJECTILE_WEAPONS,0,0,ICON_ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING_GAMEPLAY,ADVANCE_HORSE_RIDING_HISTORICAL,ADVANCE_HORSE_RIDING_PREREQ,ADVANCE_HORSE_RIDING_STATISTICS,ADVANCE_HORSE_RIDING_STATISTICS
94,Superconductor,ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_ADVANCED_COMPOSITES,ADVANCE_FUEL_CELLS,6,0,ICON_ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_HT_SUPERCONDUCTOR_GAMEPLAY,ADVANCE_HT_SUPERCONDUCTOR_HISTORICAL,ADVANCE_HT_SUPERCONDUCTOR_PREREQ,ADVANCE_HT_SUPERCONDUCTOR_STATISTICS,ADVANCE_HT_SUPERCONDUCTOR_STATISTICS
95,Hullmaking,ADVANCE_HULL_MAKING,ADVANCE_MAP_MAKING,ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_HULL_MAKING,ADVANCE_HULL_MAKING_GAMEPLAY,ADVANCE_HULL_MAKING_HISTORICAL,ADVANCE_HULL_MAKING_PREREQ,ADVANCE_HULL_MAKING_STATISTICS,ADVANCE_HULL_MAKING_STATISTICS
96,Human Cloning,ADVANCE_HUMAN_CLONING,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_GENETICS,7,0,ICON_ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING_GAMEPLAY,ADVANCE_HUMAN_CLONING_HISTORICAL,ADVANCE_HUMAN_CLONING_PREREQ,ADVANCE_HUMAN_CLONING_STATISTICS,ADVANCE_HUMAN_CLONING_STATISTICS
97,Industrial Revolution,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_MODERN_METALLURGY,ADVANCE_COASTAL_FORTS,4,0,ICON_ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION_GAMEPLAY,ADVANCE_INDUSTRIAL_REVOLUTION_HISTORICAL,ADVANCE_INDUSTRIAL_REVOLUTION_PREREQ,ADVANCE_INDUSTRIAL_REVOLUTION_STATISTICS,ADVANCE_INDUSTRIAL_REVOLUTION_STATISTICS
98,Internal Combustion,ADVANCE_INTERNAL_COMBUSTION,ADVANCE_ELECTRICITY,ADVANCE_OIL_REFINING,5,0,ICON_ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION_GAMEPLAY,ADVANCE_INTERNAL_COMBUSTION_HISTORICAL,ADVANCE_INTERNAL_COMBUSTION_PREREQ,ADVANCE_INTERNAL_COMBUSTION_STATISTICS,ADVANCE_INTERNAL_COMBUSTION_STATISTICS
99,Internet,ADVANCE_INTERNET,ADVANCE_QUANTUM_MECHANICS,ADVANCE_NUCLEAR_POWER,6,0,ICON_ADVANCE_INTERNET,ADVANCE_INTERNET_GAMEPLAY,ADVANCE_INTERNET_HISTORICAL,ADVANCE_INTERNET_PREREQ,ADVANCE_INTERNET_STATISTICS,ADVANCE_INTERNET_STATISTICS
100,Iron Working,ADVANCE_IRON_WORKING,ADVANCE_BARRACKS,ADVANCE_GEOMETRY,1,0,ICON_ADVANCE_IRON_WORKING,ADVANCE_IRON_WORKING_GAMEPLAY,ADVANCE_IRON_WORKING_HISTORICAL,ADVANCE_IRON_WORKING_PREREQ,ADVANCE_IRON_WORKING_STATISTICS,ADVANCE_IRON_WORKING_STATISTICS
101,Islam,ADVANCE_ISLAM,ADVANCE_THEOLOGY,nil,2,0,ICON_ADVANCE_ISLAM,ADVANCE_ISLAM_GAMEPLAY,ADVANCE_ISLAM_HISTORICAL,ADVANCE_ISLAM_PREREQ,ADVANCE_ISLAM_STATISTICS,ADVANCE_ISLAM_STATISTICS
102,Jet Propulsion,ADVANCE_JET_PROPULSION,ADVANCE_AERODYNAMICS,ADVANCE_NAVAL_AVIATION,5,0,ICON_ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION_GAMEPLAY,ADVANCE_JET_PROPULSION_HISTORICAL,ADVANCE_JET_PROPULSION_PREREQ,ADVANCE_JET_PROPULSION_STATISTICS,ADVANCE_JET_PROPULSION_STATISTICS
103,Judaism,ADVANCE_JUDAISM,ADVANCE_MONOTHEISM,nil,0,0,ICON_ADVANCE_JUDAISM,ADVANCE_JUDAISM_GAMEPLAY,ADVANCE_JUDAISM_HISTORICAL,ADVANCE_JUDAISM_PREREQ,ADVANCE_JUDAISM_STATISTICS,ADVANCE_JUDAISM_STATISTICS
104,Jurisprudence,ADVANCE_JURISPRUDENCE,ADVANCE_DYNASTY,ADVANCE_MONOTHEISM,0,0,ICON_ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE_GAMEPLAY,ADVANCE_JURISPRUDENCE_HISTORICAL,ADVANCE_JURISPRUDENCE_PREREQ,ADVANCE_JURISPRUDENCE_STATISTICS,ADVANCE_JURISPRUDENCE_STATISTICS
105,Latifundia,ADVANCE_LATIFUNDIA,ADVANCE_AQUEDUCTS,ADVANCE_TRIBUNAL_EMPIRE,2,0,ICON_ADVANCE_LATIFUNDIA,ADVANCE_LATIFUNDIA_GAMEPLAY,ADVANCE_LATIFUNDIA_HISTORICAL,ADVANCE_LATIFUNDIA_PREREQ,ADVANCE_LATIFUNDIA_STATISTICS,ADVANCE_LATIFUNDIA_STATISTICS
106,Legal System,ADVANCE_LEGAL_SYSTEM,ADVANCE_MASS_MEDIA,ADVANCE_DEMOCRACY,5,0,ICON_ADVANCE_LEGAL_SYSTEM,ADVANCE_LEGAL_SYSTEM_GAMEPLAY,ADVANCE_LEGAL_SYSTEM_HISTORICAL,ADVANCE_LEGAL_SYSTEM_PREREQ,ADVANCE_LEGAL_SYSTEM_STATISTICS,ADVANCE_LEGAL_SYSTEM_STATISTICS
107,Life Extension,ADVANCE_LIFE_EXTENSION,ADVANCE_CYBERNETICS,ADVANCE_GENETIC_TAILORING,8,0,ICON_ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION_GAMEPLAY,ADVANCE_LIFE_EXTENSION_HISTORICAL,ADVANCE_LIFE_EXTENSION_PREREQ,ADVANCE_LIFE_EXTENSION_STATISTICS,ADVANCE_LIFE_EXTENSION_STATISTICS
108,Fluid Breathing,ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_STEALTH_TECHNOLOGY,ADVANCE_GENETICS,6,0,ICON_ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_LIQUID_BREATHING_APPARATUS_GAMEPLAY,ADVANCE_LIQUID_BREATHING_APPARATUS_HISTORICAL,ADVANCE_LIQUID_BREATHING_APPARATUS_PREREQ,ADVANCE_LIQUID_BREATHING_APPARATUS_STATISTICS,ADVANCE_LIQUID_BREATHING_APPARATUS_STATISTICS
109,Machine Tools,ADVANCE_MACHINE_TOOLS,ADVANCE_MECHANICAL_CLOCK,ADVANCE_PRINTING_PRESS,2,0,ICON_ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS_GAMEPLAY,ADVANCE_MACHINE_TOOLS_HISTORICAL,ADVANCE_MACHINE_TOOLS_PREREQ,ADVANCE_MACHINE_TOOLS_STATISTICS,ADVANCE_MACHINE_TOOLS_STATISTICS
110,Map Making,ADVANCE_MAP_MAKING,ADVANCE_OUTRIGGER,ADVANCE_OLIGARCHY,0,0,ICON_ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING_GAMEPLAY,ADVANCE_MAP_MAKING_HISTORICAL,ADVANCE_MAP_MAKING_PREREQ,ADVANCE_MAP_MAKING_STATISTICS,ADVANCE_MAP_MAKING_STATISTICS
111,Masonry,ADVANCE_MASONRY,ADVANCE_ARCHITECTURE,nil,1,0,ICON_ADVANCE_MASONRY,ADVANCE_MASONRY_GAMEPLAY,ADVANCE_MASONRY_HISTORICAL,ADVANCE_MASONRY_PREREQ,ADVANCE_MASONRY_STATISTICS,ADVANCE_MASONRY_STATISTICS
112,Mass Media,ADVANCE_MASS_MEDIA,ADVANCE_ECONOMICS,ADVANCE_ELECTRICITY,5,0,ICON_ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA_GAMEPLAY,ADVANCE_MASS_MEDIA_HISTORICAL,ADVANCE_MASS_MEDIA_PREREQ,ADVANCE_MASS_MEDIA_STATISTICS,ADVANCE_MASS_MEDIA_STATISTICS
113,Mass Production,ADVANCE_MASS_PRODUCTION,ADVANCE_EXPLOSIVES,ADVANCE_INTERNAL_COMBUSTION,5,0,ICON_ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION_GAMEPLAY,ADVANCE_MASS_PRODUCTION_HISTORICAL,ADVANCE_MASS_PRODUCTION_PREREQ,ADVANCE_MASS_PRODUCTION_STATISTICS,ADVANCE_MASS_PRODUCTION_STATISTICS
114,Mass Transit,ADVANCE_MASS_TRANSIT,ADVANCE_CORPORATE_REPUBLIC,ADVANCE_INTERNAL_COMBUSTION,5,0,ICON_ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT_GAMEPLAY,ADVANCE_MASS_TRANSIT_HISTORICAL,ADVANCE_MASS_TRANSIT_PREREQ,ADVANCE_MASS_TRANSIT_STATISTICS,ADVANCE_MASS_TRANSIT_STATISTICS
115,Mathematical Modeling,ADVANCE_MATHEMATICAL_MODELING,ADVANCE_GEOMETRY,ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_MATHEMATICAL_MODELING,ADVANCE_MATHEMATICAL_MODELING_GAMEPLAY,ADVANCE_MATHEMATICAL_MODELING_HISTORICAL,ADVANCE_MATHEMATICAL_MODELING_PREREQ,ADVANCE_MATHEMATICAL_MODELING_STATISTICS,ADVANCE_MATHEMATICAL_MODELING_STATISTICS
116,Mechanical Clock,ADVANCE_MECHANICAL_CLOCK,ADVANCE_MILLS,ADVANCE_BANKING,2,0,ICON_ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK_GAMEPLAY,ADVANCE_MECHANICAL_CLOCK_HISTORICAL,ADVANCE_MECHANICAL_CLOCK_PREREQ,ADVANCE_MECHANICAL_CLOCK_STATISTICS,ADVANCE_MECHANICAL_CLOCK_STATISTICS
117,Modern Medicine,ADVANCE_MEDICINE,ADVANCE_CORPORATION,ADVANCE_PHARMACEUTICALS,5,0,ICON_ADVANCE_MEDICINE,ADVANCE_MEDICINE_GAMEPLAY,ADVANCE_MEDICINE_HISTORICAL,ADVANCE_MEDICINE_PREREQ,ADVANCE_MEDICINE_STATISTICS,ADVANCE_MEDICINE_STATISTICS
118,Megaliths,ADVANCE_MEGALITHS,ADVANCE_STONE_WORKING,nil,0,0,ICON_ADVANCE_MEGALITHS,ADVANCE_MEGALITHS_GAMEPLAY,ADVANCE_MEGALITHS_HISTORICAL,ADVANCE_MEGALITHS_PREREQ,ADVANCE_MEGALITHS_STATISTICS,ADVANCE_MEGALITHS_STATISTICS
119,Mills,ADVANCE_MILLS,ADVANCE_CIVIC_ENGINEERING,ADVANCE_LATIFUNDIA,2,0,ICON_ADVANCE_MILLS,ADVANCE_MILLS_GAMEPLAY,ADVANCE_MILLS_HISTORICAL,ADVANCE_MILLS_PREREQ,ADVANCE_MILLS_STATISTICS,ADVANCE_MILLS_STATISTICS
120,Mining,ADVANCE_MINING,ADVANCE_TOOLMAKING,ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_MINING,ADVANCE_MINING_GAMEPLAY,ADVANCE_MINING_HISTORICAL,ADVANCE_MINING_PREREQ,ADVANCE_MINING_STATISTICS,ADVANCE_MINING_STATISTICS
121,Mobile Tactics,ADVANCE_MOBILE_TACTICS,ADVANCE_CHARIOTS,ADVANCE_ARCHERY,1,0,ICON_ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS_GAMEPLAY,ADVANCE_MOBILE_TACTICS_HISTORICAL,ADVANCE_MOBILE_TACTICS_PREREQ,ADVANCE_MOBILE_TACTICS_STATISTICS,ADVANCE_MOBILE_TACTICS_STATISTICS
122,Modern Metallurgy,ADVANCE_MODERN_METALLURGY,ADVANCE_CHRONOMETER,ADVANCE_AGE_OF_REASON,3,0,ICON_ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY_GAMEPLAY,ADVANCE_MODERN_METALLURGY_HISTORICAL,ADVANCE_MODERN_METALLURGY_PREREQ,ADVANCE_MODERN_METALLURGY_STATISTICS,ADVANCE_MODERN_METALLURGY_STATISTICS
123,Monarchy,ADVANCE_MONARCHY,ADVANCE_FEUDALISM,ADVANCE_THEOLOGY,2,0,ICON_ADVANCE_MONARCHY,ADVANCE_MONARCHY_GAMEPLAY,ADVANCE_MONARCHY_HISTORICAL,ADVANCE_MONARCHY_PREREQ,ADVANCE_MONARCHY_STATISTICS,ADVANCE_MONARCHY_STATISTICS
124,Monotheism,ADVANCE_MONOTHEISM,ADVANCE_SLAVE_LABOR,ADVANCE_POLYTHEISM,0,0,ICON_ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM_GAMEPLAY,ADVANCE_MONOTHEISM_HISTORICAL,ADVANCE_MONOTHEISM_PREREQ,ADVANCE_MONOTHEISM_STATISTICS,ADVANCE_MONOTHEISM_STATISTICS
125,Nano-Assembly,ADVANCE_NANO_ASSEMBLY,ADVANCE_UNDERSEA_CONSTRUCTION,ADVANCE_ROBOTICS,7,0,ICON_ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY_GAMEPLAY,ADVANCE_NANO_ASSEMBLY_HISTORICAL,ADVANCE_NANO_ASSEMBLY_PREREQ,ADVANCE_NANO_ASSEMBLY_STATISTICS,ADVANCE_NANO_ASSEMBLY_STATISTICS
126,Nano-Machines,ADVANCE_NANO_MACHINES,ADVANCE_NANO_ASSEMBLY,ADVANCE_TECHNOCRACY,8,0,ICON_ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES_GAMEPLAY,ADVANCE_NANO_MACHINES_HISTORICAL,ADVANCE_NANO_MACHINES_PREREQ,ADVANCE_NANO_MACHINES_STATISTICS,ADVANCE_NANO_MACHINES_STATISTICS
127,Nano-Warfare,ADVANCE_NANO_WARFARE,ADVANCE_NANO_MACHINES,ADVANCE_PLASMA_WEAPONRY,8,0,ICON_ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE_GAMEPLAY,ADVANCE_NANO_WARFARE_HISTORICAL,ADVANCE_NANO_WARFARE_PREREQ,ADVANCE_NANO_WARFARE_STATISTICS,ADVANCE_NANO_WARFARE_STATISTICS
128,Nationalism,ADVANCE_NATIONALISM,ADVANCE_PRINTING_PRESS,ADVANCE_RENAISSANCE,3,0,ICON_ADVANCE_NATIONALISM,ADVANCE_NATIONALISM_GAMEPLAY,ADVANCE_NATIONALISM_HISTORICAL,ADVANCE_NATIONALISM_PREREQ,ADVANCE_NATIONALISM_STATISTICS,ADVANCE_NATIONALISM_STATISTICS
129,Naval Aviation,ADVANCE_NAVAL_AVIATION,ADVANCE_AERODYNAMICS,ADVANCE_ADV_NAVAL_TACTICS,5,0,ICON_ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION_GAMEPLAY,ADVANCE_NAVAL_AVIATION_HISTORICAL,ADVANCE_NAVAL_AVIATION_PREREQ,ADVANCE_NAVAL_AVIATION_STATISTICS,ADVANCE_NAVAL_AVIATION_STATISTICS
130,Naval Tactics,ADVANCE_NAVAL_TACTICS,ADVANCE_CHRONOMETER,ADVANCE_AGE_OF_DISCOVERY,3,0,ICON_ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS_GAMEPLAY,ADVANCE_NAVAL_TACTICS_HISTORICAL,ADVANCE_NAVAL_TACTICS_PREREQ,ADVANCE_NAVAL_TACTICS_STATISTICS,ADVANCE_NAVAL_TACTICS_STATISTICS
131,Neural Interface,ADVANCE_NEURAL_INTERFACE,ADVANCE_GENETICS,ADVANCE_HT_SUPERCONDUCTOR,7,0,ICON_ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE_GAMEPLAY,ADVANCE_NEURAL_INTERFACE_HISTORICAL,ADVANCE_NEURAL_INTERFACE_PREREQ,ADVANCE_NEURAL_INTERFACE_STATISTICS,ADVANCE_NEURAL_INTERFACE_STATISTICS
132,Neural Reprogramming,ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_NEURAL_INTERFACE,7,0,ICON_ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING_GAMEPLAY,ADVANCE_NEURAL_REPROGRAMMING_HISTORICAL,ADVANCE_NEURAL_REPROGRAMMING_PREREQ,ADVANCE_NEURAL_REPROGRAMMING_STATISTICS,ADVANCE_NEURAL_REPROGRAMMING_STATISTICS
