cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
82,Theology,The,MT,Feu,1,2,ICON_ADVANCE_THEOLOGY,ADVANCE_THEOLOGY_GAMEPLAY,ADVANCE_THEOLOGY_HISTORICAL,ADVANCE_THEOLOGY_PREREQ,ADVANCE_THEOLOGY_STATISTICS,ADVANCE_THEOLOGY_PREREQ
83,Special Technology,ToG,no,no,1,3,ICON_ADVANCE_SPECIAL_TECHNOLOGY,ADVANCE_SPECIAL_TECHNOLOGY_GAMEPLAY,ADVANCE_SPECIAL_TECHNOLOGY_HISTORICAL,ADVANCE_SPECIAL_TECHNOLOGY_PREREQ,ADVANCE_SPECIAL_TECHNOLOGY_STATISTICS,ADVANCE_SPECIAL_TECHNOLOGY_PREREQ
84,Trade,Tra,Cur,CoL,0,1,ICON_ADVANCE_TRADE,ADVANCE_TRADE_GAMEPLAY,ADVANCE_TRADE_HISTORICAL,ADVANCE_TRADE_PREREQ,ADVANCE_TRADE_STATISTICS,ADVANCE_TRADE_PREREQ
85,University,Uni,Mat,Phi,1,3,ICON_ADVANCE_UNIVERSITY,ADVANCE_UNIVERSITY_GAMEPLAY,ADVANCE_UNIVERSITY_HISTORICAL,ADVANCE_UNIVERSITY_PREREQ,ADVANCE_UNIVERSITY_STATISTICS,ADVANCE_UNIVERSITY_PREREQ
86,Warrior Code,War,nil,nil,0,0,ICON_ADVANCE_WARRIOR_CODE,ADVANCE_WARRIOR_CODE_GAMEPLAY,ADVANCE_WARRIOR_CODE_HISTORICAL,ADVANCE_WARRIOR_CODE_PREREQ,ADVANCE_WARRIOR_CODE_STATISTICS,ADVANCE_WARRIOR_CODE_PREREQ
87,The Wheel,Whe,Hor,nil,0,4,ICON_ADVANCE_THE_WHEEL,ADVANCE_THE_WHEEL_GAMEPLAY,ADVANCE_THE_WHEEL_HISTORICAL,ADVANCE_THE_WHEEL_PREREQ,ADVANCE_THE_WHEEL_STATISTICS,ADVANCE_THE_WHEEL_PREREQ
88,Writing,Wri,Alp,nil,0,3,ICON_ADVANCE_WRITING,ADVANCE_WRITING_GAMEPLAY,ADVANCE_WRITING_HISTORICAL,ADVANCE_WRITING_PREREQ,ADVANCE_WRITING_STATISTICS,ADVANCE_WRITING_PREREQ
89,Future Technology,...,Inv,Uni,3,3,ICON_ADVANCE_FUTURE_TECHNOLOGY,ADVANCE_FUTURE_TECHNOLOGY_GAMEPLAY,ADVANCE_FUTURE_TECHNOLOGY_HISTORICAL,ADVANCE_FUTURE_TECHNOLOGY_PREREQ,ADVANCE_FUTURE_TECHNOLOGY_STATISTICS,ADVANCE_FUTURE_TECHNOLOGY_PREREQ
90,The Holy Lance,U1,Fun,Mys,0,0,ICON_ADVANCE_THE_HOLY_LANCE,ADVANCE_THE_HOLY_LANCE_GAMEPLAY,ADVANCE_THE_HOLY_LANCE_HISTORICAL,ADVANCE_THE_HOLY_LANCE_PREREQ,ADVANCE_THE_HOLY_LANCE_STATISTICS,ADVANCE_THE_HOLY_LANCE_PREREQ
91,The True Cross,U2,Ast,Mys,0,0,ICON_ADVANCE_THE_TRUE_CROSS,ADVANCE_THE_TRUE_CROSS_GAMEPLAY,ADVANCE_THE_TRUE_CROSS_HISTORICAL,ADVANCE_THE_TRUE_CROSS_PREREQ,ADVANCE_THE_TRUE_CROSS_STATISTICS,ADVANCE_THE_TRUE_CROSS_PREREQ
92,User Def Tech C,U3,no,no,0,0,ICON_ADVANCE_USER_DEF_TECH_C,ADVANCE_USER_DEF_TECH_C_GAMEPLAY,ADVANCE_USER_DEF_TECH_C_HISTORICAL,ADVANCE_USER_DEF_TECH_C_PREREQ,ADVANCE_USER_DEF_TECH_C_STATISTICS,ADVANCE_USER_DEF_TECH_C_PREREQ
